'Time';'ECG1';'ECG2'
'[09:02:58.300]';0.09;-0.11
'[09:02:58.304]';-0.01;-0.095
'[09:02:58.308]';-0.2;-0.105
'[09:02:58.312]';-0.37;-0.095
'[09:02:58.316]';-0.425;-0.08
'[09:02:58.320]';-0.37;-0.06
'[09:02:58.324]';-0.305;-0.1
'[09:02:58.328]';-0.235;-0.13
'[09:02:58.332]';-0.17;-0.185
'[09:02:58.336]';-0.095;-0.185
'[09:02:58.340]';-0.035;-0.19
'[09:02:58.344]';0;-0.185
'[09:02:58.348]';-0.03;-0.205
'[09:02:58.352]';-0.065;-0.21
'[09:02:58.356]';-0.07;-0.22
'[09:02:58.360]';-0.015;-0.19
'[09:02:58.364]';0.02;-0.175
'[09:02:58.368]';0.045;-0.185
'[09:02:58.372]';0.04;-0.165
'[09:02:58.376]';0.035;-0.17
'[09:02:58.380]';0.015;-0.195
'[09:02:58.384]';-0.005;-0.195
'[09:02:58.388]';-0.02;-0.225
'[09:02:58.392]';0.01;-0.24
'[09:02:58.396]';0.05;-0.255
'[09:02:58.400]';0.04;-0.245
'[09:02:58.404]';0.03;-0.245
'[09:02:58.408]';0.01;-0.245
'[09:02:58.412]';0.035;-0.23
'[09:02:58.416]';0.05;-0.21
'[09:02:58.420]';0.04;-0.19
'[09:02:58.424]';0.01;-0.175
'[09:02:58.428]';0.035;-0.185
'[09:02:58.432]';0.05;-0.185
'[09:02:58.436]';0.04;-0.17
'[09:02:58.440]';0.04;-0.195
'[09:02:58.444]';0.045;-0.21
'[09:02:58.448]';0.07;-0.215
'[09:02:58.452]';0.07;-0.195
'[09:02:58.456]';0.04;-0.195
'[09:02:58.460]';0.04;-0.205
'[09:02:58.464]';0.04;-0.21
'[09:02:58.468]';0.02;-0.2
'[09:02:58.472]';-0.015;-0.2
'[09:02:58.476]';-0.04;-0.2
'[09:02:58.480]';-0.02;-0.215
'[09:02:58.484]';0.025;-0.22
'[09:02:58.488]';0.035;-0.215
'[09:02:58.492]';0.03;-0.21
'[09:02:58.496]';0.035;-0.215
'[09:02:58.500]';0.05;-0.195
'[09:02:58.504]';0.07;-0.2
'[09:02:58.508]';0.06;-0.195
'[09:02:58.512]';0.01;-0.19
'[09:02:58.516]';0.02;-0.19
'[09:02:58.520]';0.015;-0.185
'[09:02:58.524]';0.005;-0.185
'[09:02:58.528]';-0.02;-0.175
'[09:02:58.532]';-0.005;-0.165
'[09:02:58.536]';0.015;-0.17
'[09:02:58.540]';0.03;-0.16
'[09:02:58.544]';0;-0.155
'[09:02:58.548]';-0.03;-0.165
'[09:02:58.552]';-0.045;-0.165
'[09:02:58.556]';-0.005;-0.145
'[09:02:58.560]';0.025;-0.13
'[09:02:58.564]';0.015;-0.125
'[09:02:58.568]';0.02;-0.155
'[09:02:58.572]';0.035;-0.185
'[09:02:58.576]';0.08;-0.18
'[09:02:58.580]';0.06;-0.165
'[09:02:58.584]';0.035;-0.155
'[09:02:58.588]';-0.02;-0.15
'[09:02:58.592]';-0.015;-0.145
'[09:02:58.596]';0.015;-0.16
'[09:02:58.600]';0.055;-0.175
'[09:02:58.604]';0.045;-0.165
'[09:02:58.608]';0.08;-0.18
'[09:02:58.612]';0.075;-0.165
'[09:02:58.616]';0.05;-0.165
'[09:02:58.620]';0.02;-0.155
'[09:02:58.624]';0.005;-0.15
'[09:02:58.628]';0.035;-0.145
'[09:02:58.632]';0.05;-0.145
'[09:02:58.636]';0.04;-0.175
'[09:02:58.640]';-0.04;-0.205
'[09:02:58.644]';-0.09;-0.22
'[09:02:58.648]';-0.06;-0.2
'[09:02:58.652]';0.015;-0.19
'[09:02:58.656]';0.04;-0.18
'[09:02:58.660]';-0.025;-0.17
'[09:02:58.664]';-0.05;-0.175
'[09:02:58.668]';-0.055;-0.17
'[09:02:58.672]';-0.005;-0.18
'[09:02:58.676]';0.035;-0.18
'[09:02:58.680]';0.025;-0.2
'[09:02:58.684]';0;-0.215
'[09:02:58.688]';-0.015;-0.2
'[09:02:58.692]';-0.005;-0.19
'[09:02:58.696]';0.02;-0.185
'[09:02:58.700]';0.05;-0.16
'[09:02:58.704]';0.09;-0.17
'[09:02:58.708]';0.055;-0.155
'[09:02:58.712]';0.07;-0.15
'[09:02:58.716]';0.105;-0.155
'[09:02:58.720]';0.11;-0.165
'[09:02:58.724]';0.075;-0.155
'[09:02:58.728]';0.025;-0.15
'[09:02:58.732]';0;-0.155
'[09:02:58.736]';-0.005;-0.175
'[09:02:58.740]';0.01;-0.175
'[09:02:58.744]';0.09;-0.18
'[09:02:58.748]';0.16;-0.18
'[09:02:58.752]';0.1;-0.17
'[09:02:58.756]';-0.055;-0.17
'[09:02:58.760]';-0.1;-0.155
'[09:02:58.764]';-0.08;-0.125
'[09:02:58.768]';-0.035;-0.13
'[09:02:58.772]';-0.03;-0.155
'[09:02:58.776]';-0.035;-0.2
'[09:02:58.780]';-0.04;-0.22
'[09:02:58.784]';-0.01;-0.215
'[09:02:58.788]';0;-0.2
'[09:02:58.792]';0.01;-0.185
'[09:02:58.796]';0.005;-0.17
'[09:02:58.800]';0;-0.16
'[09:02:58.804]';0.03;-0.16
'[09:02:58.808]';0.04;-0.16
'[09:02:58.812]';0.075;-0.165
'[09:02:58.816]';0.075;-0.185
'[09:02:58.820]';0.03;-0.16
'[09:02:58.824]';-0.025;-0.165
'[09:02:58.828]';-0.06;-0.165
'[09:02:58.832]';-0.065;-0.15
'[09:02:58.836]';-0.055;-0.15
'[09:02:58.840]';0;-0.155
'[09:02:58.844]';0.025;-0.15
'[09:02:58.848]';0;-0.16
'[09:02:58.852]';-0.005;-0.15
'[09:02:58.856]';0.02;-0.13
'[09:02:58.860]';0.05;-0.13
'[09:02:58.864]';0.005;-0.12
'[09:02:58.868]';-0.04;-0.135
'[09:02:58.872]';-0.06;-0.145
'[09:02:58.876]';-0.025;-0.15
'[09:02:58.880]';-0.025;-0.155
'[09:02:58.884]';0.035;-0.16
'[09:02:58.888]';0.085;-0.2
'[09:02:58.892]';0.01;-0.215
'[09:02:58.896]';-0.075;-0.215
'[09:02:58.900]';-0.055;-0.205
'[09:02:58.904]';-0.01;-0.2
'[09:02:58.908]';0;-0.205
'[09:02:58.912]';-0.005;-0.2
'[09:02:58.916]';0.01;-0.205
'[09:02:58.920]';0.055;-0.2
'[09:02:58.924]';0.045;-0.195
'[09:02:58.928]';-0.04;-0.195
'[09:02:58.932]';-0.09;-0.205
'[09:02:58.936]';-0.1;-0.2
'[09:02:58.940]';-0.05;-0.195
'[09:02:58.944]';-0.035;-0.195
'[09:02:58.948]';-0.02;-0.19
'[09:02:58.952]';-0.02;-0.185
'[09:02:58.956]';-0.05;-0.17
'[09:02:58.960]';-0.045;-0.17
'[09:02:58.964]';-0.06;-0.165
'[09:02:58.968]';-0.03;-0.17
'[09:02:58.972]';-0.045;-0.17
'[09:02:58.976]';-0.03;-0.17
'[09:02:58.980]';-0.01;-0.17
'[09:02:58.984]';0;-0.17
'[09:02:58.988]';0.005;-0.17
'[09:02:58.992]';0.03;-0.17
'[09:02:58.996]';0.05;-0.15
'[09:02:59.000]';0.02;-0.155
'[09:02:59.004]';-0.045;-0.135
'[09:02:59.008]';-0.135;-0.135
'[09:02:59.012]';-0.12;-0.15
'[09:02:59.016]';-0.07;-0.175
'[09:02:59.020]';-0.02;-0.195
'[09:02:59.024]';0.105;-0.2
'[09:02:59.028]';0.1;-0.185
'[09:02:59.032]';-0.025;-0.195
'[09:02:59.036]';-0.08;-0.205
'[09:02:59.040]';-0.065;-0.2
'[09:02:59.044]';-0.075;-0.2
'[09:02:59.048]';-0.07;-0.205
'[09:02:59.052]';-0.06;-0.205
'[09:02:59.056]';-0.04;-0.205
'[09:02:59.060]';-0.02;-0.2
'[09:02:59.064]';-0.015;-0.195
'[09:02:59.068]';-0.015;-0.195
'[09:02:59.072]';-0.015;-0.175
'[09:02:59.076]';-0.02;-0.175
'[09:02:59.080]';0;-0.16
'[09:02:59.084]';-0.005;-0.16
'[09:02:59.088]';-0.045;-0.15
'[09:02:59.092]';-0.065;-0.15
'[09:02:59.096]';-0.05;-0.135
'[09:02:59.100]';0.04;-0.105
'[09:02:59.104]';0.075;-0.085
'[09:02:59.108]';0.03;-0.1
'[09:02:59.112]';-0.05;-0.085
'[09:02:59.116]';-0.115;-0.1
'[09:02:59.120]';-0.125;-0.125
'[09:02:59.124]';-0.11;-0.12
'[09:02:59.128]';-0.065;-0.115
'[09:02:59.132]';-0.025;-0.095
'[09:02:59.136]';0;-0.065
'[09:02:59.140]';-0.04;-0.065
'[09:02:59.144]';-0.16;-0.045
'[09:02:59.148]';-0.295;-0.045
'[09:02:59.152]';-0.37;-0.03
'[09:02:59.156]';-0.355;0
'[09:02:59.160]';-0.33;-0.03
'[09:02:59.164]';-0.29;-0.08
'[09:02:59.168]';-0.25;-0.13
'[09:02:59.172]';-0.14;-0.165
'[09:02:59.176]';-0.05;-0.145
'[09:02:59.180]';-0.05;-0.15
'[09:02:59.184]';-0.115;-0.185
'[09:02:59.188]';-0.12;-0.21
'[09:02:59.192]';-0.11;-0.23
'[09:02:59.196]';-0.055;-0.205
'[09:02:59.200]';-0.03;-0.18
'[09:02:59.204]';-0.005;-0.175
'[09:02:59.208]';0.045;-0.205
'[09:02:59.212]';0.02;-0.22
'[09:02:59.216]';0.005;-0.23
'[09:02:59.220]';0.005;-0.22
'[09:02:59.224]';0.005;-0.215
'[09:02:59.228]';-0.005;-0.205
'[09:02:59.232]';-0.04;-0.205
'[09:02:59.236]';-0.08;-0.21
'[09:02:59.240]';-0.085;-0.21
'[09:02:59.244]';-0.055;-0.215
'[09:02:59.248]';-0.015;-0.2
'[09:02:59.252]';0.02;-0.2
'[09:02:59.256]';0.015;-0.205
'[09:02:59.260]';-0.025;-0.205
'[09:02:59.264]';-0.045;-0.2
'[09:02:59.268]';-0.02;-0.195
'[09:02:59.272]';0.005;-0.19
'[09:02:59.276]';0.015;-0.165
'[09:02:59.280]';0.015;-0.165
'[09:02:59.284]';0.01;-0.185
'[09:02:59.288]';0.005;-0.19
'[09:02:59.292]';0;-0.21
'[09:02:59.296]';-0.035;-0.225
'[09:02:59.300]';-0.065;-0.225
'[09:02:59.304]';-0.08;-0.225
'[09:02:59.308]';-0.04;-0.225
'[09:02:59.312]';-0.03;-0.21
'[09:02:59.316]';-0.015;-0.22
'[09:02:59.320]';0;-0.215
'[09:02:59.324]';-0.015;-0.215
'[09:02:59.328]';0.02;-0.215
'[09:02:59.332]';0.035;-0.22
'[09:02:59.336]';0.055;-0.225
'[09:02:59.340]';0.045;-0.225
'[09:02:59.344]';0.005;-0.215
'[09:02:59.348]';-0.02;-0.22
'[09:02:59.352]';0.01;-0.195
'[09:02:59.356]';0.06;-0.185
'[09:02:59.360]';0.08;-0.175
'[09:02:59.364]';0.12;-0.165
'[09:02:59.368]';0.09;-0.18
'[09:02:59.372]';-0.01;-0.2
'[09:02:59.376]';-0.11;-0.22
'[09:02:59.380]';-0.09;-0.215
'[09:02:59.384]';-0.08;-0.205
'[09:02:59.388]';-0.06;-0.18
'[09:02:59.392]';-0.05;-0.175
'[09:02:59.396]';-0.025;-0.18
'[09:02:59.400]';-0.01;-0.175
'[09:02:59.404]';-0.02;-0.165
'[09:02:59.408]';-0.04;-0.175
'[09:02:59.412]';-0.015;-0.17
'[09:02:59.416]';-0.04;-0.16
'[09:02:59.420]';-0.05;-0.17
'[09:02:59.424]';-0.025;-0.165
'[09:02:59.428]';0.03;-0.165
'[09:02:59.432]';0.05;-0.155
'[09:02:59.436]';0.005;-0.15
'[09:02:59.440]';-0.045;-0.15
'[09:02:59.444]';-0.07;-0.15
'[09:02:59.448]';-0.05;-0.15
'[09:02:59.452]';-0.025;-0.14
'[09:02:59.456]';-0.005;-0.15
'[09:02:59.460]';0.005;-0.16
'[09:02:59.464]';0.015;-0.19
'[09:02:59.468]';0.015;-0.175
'[09:02:59.472]';0.02;-0.16
'[09:02:59.476]';0.035;-0.135
'[09:02:59.480]';0.045;-0.135
'[09:02:59.484]';0.04;-0.14
'[09:02:59.488]';0.015;-0.155
'[09:02:59.492]';-0.04;-0.155
'[09:02:59.496]';-0.05;-0.14
'[09:02:59.500]';-0.03;-0.135
'[09:02:59.504]';0.005;-0.155
'[09:02:59.508]';0.04;-0.175
'[09:02:59.512]';0.03;-0.18
'[09:02:59.516]';0.07;-0.165
'[09:02:59.520]';0.125;-0.16
'[09:02:59.524]';0.08;-0.165
'[09:02:59.528]';-0.005;-0.15
'[09:02:59.532]';-0.065;-0.15
'[09:02:59.536]';-0.055;-0.14
'[09:02:59.540]';-0.045;-0.14
'[09:02:59.544]';-0.045;-0.15
'[09:02:59.548]';-0.015;-0.135
'[09:02:59.552]';0.02;-0.125
'[09:02:59.556]';0;-0.12
'[09:02:59.560]';-0.035;-0.13
'[09:02:59.564]';-0.06;-0.16
'[09:02:59.568]';-0.04;-0.16
'[09:02:59.572]';-0.01;-0.14
'[09:02:59.576]';-0.005;-0.115
'[09:02:59.580]';-0.015;-0.13
'[09:02:59.584]';-0.005;-0.165
'[09:02:59.588]';0;-0.195
'[09:02:59.592]';0;-0.21
'[09:02:59.596]';0.015;-0.18
'[09:02:59.600]';-0.005;-0.18
'[09:02:59.604]';-0.04;-0.165
'[09:02:59.608]';-0.045;-0.155
'[09:02:59.612]';-0.01;-0.15
'[09:02:59.616]';-0.01;-0.16
'[09:02:59.620]';-0.02;-0.15
'[09:02:59.624]';-0.015;-0.145
'[09:02:59.628]';-0.015;-0.14
'[09:02:59.632]';0;-0.155
'[09:02:59.636]';0;-0.14
'[09:02:59.640]';-0.015;-0.125
'[09:02:59.644]';-0.015;-0.1
'[09:02:59.648]';-0.005;-0.065
'[09:02:59.652]';-0.025;-0.045
'[09:02:59.656]';-0.02;-0.065
'[09:02:59.660]';0.01;-0.105
'[09:02:59.664]';0.06;-0.095
'[09:02:59.668]';0.11;-0.075
'[09:02:59.672]';0.15;-0.06
'[09:02:59.676]';0.085;-0.05
'[09:02:59.680]';-0.095;-0.03
'[09:02:59.684]';-0.305;-0.035
'[09:02:59.688]';-0.39;0
'[09:02:59.692]';-0.345;0
'[09:02:59.696]';-0.28;-0.035
'[09:02:59.700]';-0.205;-0.05
'[09:02:59.704]';-0.14;-0.08
'[09:02:59.708]';-0.095;-0.07
'[09:02:59.712]';-0.07;-0.075
'[09:02:59.716]';-0.11;-0.135
'[09:02:59.720]';-0.115;-0.21
'[09:02:59.724]';-0.06;-0.245
'[09:02:59.728]';-0.005;-0.205
'[09:02:59.732]';-0.015;-0.16
'[09:02:59.736]';-0.065;-0.155
'[09:02:59.740]';-0.1;-0.185
'[09:02:59.744]';-0.075;-0.185
'[09:02:59.748]';-0.05;-0.185
'[09:02:59.752]';-0.03;-0.19
'[09:02:59.756]';-0.015;-0.19
'[09:02:59.760]';-0.015;-0.195
'[09:02:59.764]';-0.01;-0.205
'[09:02:59.768]';-0.02;-0.195
'[09:02:59.772]';0;-0.2
'[09:02:59.776]';-0.005;-0.19
'[09:02:59.780]';0;-0.185
'[09:02:59.784]';0;-0.165
'[09:02:59.788]';-0.01;-0.17
'[09:02:59.792]';-0.005;-0.16
'[09:02:59.796]';-0.005;-0.15
'[09:02:59.800]';0.01;-0.155
'[09:02:59.804]';0;-0.175
'[09:02:59.808]';0.04;-0.2
'[09:02:59.812]';0.115;-0.215
'[09:02:59.816]';0.11;-0.21
'[09:02:59.820]';0.04;-0.205
'[09:02:59.824]';0.025;-0.195
'[09:02:59.828]';0.065;-0.195
'[09:02:59.832]';0.04;-0.175
'[09:02:59.836]';-0.03;-0.185
'[09:02:59.840]';-0.085;-0.175
'[09:02:59.844]';-0.08;-0.16
'[09:02:59.848]';-0.035;-0.155
'[09:02:59.852]';-0.015;-0.165
'[09:02:59.856]';-0.015;-0.175
'[09:02:59.860]';-0.005;-0.17
'[09:02:59.864]';-0.005;-0.185
'[09:02:59.868]';-0.01;-0.18
'[09:02:59.872]';0.005;-0.165
'[09:02:59.876]';0.005;-0.155
'[09:02:59.880]';0.01;-0.145
'[09:02:59.884]';0.05;-0.155
'[09:02:59.888]';0.07;-0.18
'[09:02:59.892]';0.06;-0.175
'[09:02:59.896]';0.02;-0.17
'[09:02:59.900]';0.025;-0.19
'[09:02:59.904]';-0.015;-0.19
'[09:02:59.908]';-0.095;-0.19
'[09:02:59.912]';-0.11;-0.18
'[09:02:59.916]';-0.085;-0.175
'[09:02:59.920]';-0.09;-0.17
'[09:02:59.924]';-0.06;-0.18
'[09:02:59.928]';-0.05;-0.17
'[09:02:59.932]';-0.055;-0.16
'[09:02:59.936]';-0.04;-0.155
'[09:02:59.940]';-0.015;-0.16
'[09:02:59.944]';-0.015;-0.155
'[09:02:59.948]';0.015;-0.155
'[09:02:59.952]';0.065;-0.15
'[09:02:59.956]';0.055;-0.14
'[09:02:59.960]';-0.02;-0.145
'[09:02:59.964]';-0.085;-0.135
'[09:02:59.968]';-0.12;-0.12
'[09:02:59.972]';-0.08;-0.125
'[09:02:59.976]';-0.05;-0.14
'[09:02:59.980]';-0.045;-0.15
'[09:02:59.984]';-0.035;-0.145
'[09:02:59.988]';-0.005;-0.155
'[09:02:59.992]';0.005;-0.145
'[09:02:59.996]';0.01;-0.14
'[09:03:00.000]';0;-0.14
'[09:03:00.004]';-0.03;-0.155
'[09:03:00.008]';-0.065;-0.155
'[09:03:00.012]';-0.08;-0.16
'[09:03:00.016]';-0.04;-0.165
'[09:03:00.020]';-0.005;-0.155
'[09:03:00.024]';0.04;-0.155
'[09:03:00.028]';0.03;-0.15
'[09:03:00.032]';-0.005;-0.14
'[09:03:00.036]';-0.045;-0.125
'[09:03:00.040]';0.03;-0.13
'[09:03:00.044]';0.06;-0.14
'[09:03:00.048]';0.02;-0.145
'[09:03:00.052]';-0.075;-0.165
'[09:03:00.056]';-0.1;-0.165
'[09:03:00.060]';-0.055;-0.15
'[09:03:00.064]';-0.05;-0.16
'[09:03:00.068]';-0.03;-0.18
'[09:03:00.072]';-0.015;-0.18
'[09:03:00.076]';0;-0.185
'[09:03:00.080]';0.015;-0.18
'[09:03:00.084]';0.015;-0.17
'[09:03:00.088]';0;-0.17
'[09:03:00.092]';-0.03;-0.17
'[09:03:00.096]';-0.03;-0.16
'[09:03:00.100]';-0.03;-0.15
'[09:03:00.104]';-0.015;-0.15
'[09:03:00.108]';0.02;-0.155
'[09:03:00.112]';0.075;-0.15
'[09:03:00.116]';0.045;-0.135
'[09:03:00.120]';-0.045;-0.13
'[09:03:00.124]';-0.08;-0.13
'[09:03:00.128]';-0.005;-0.115
'[09:03:00.132]';0.115;-0.125
'[09:03:00.136]';0.095;-0.14
'[09:03:00.140]';0.01;-0.13
'[09:03:00.144]';-0.01;-0.13
'[09:03:00.148]';-0.03;-0.115
'[09:03:00.152]';-0.065;-0.095
'[09:03:00.156]';-0.1;-0.085
'[09:03:00.160]';-0.11;-0.07
'[09:03:00.164]';-0.095;-0.055
'[09:03:00.168]';-0.095;-0.05
'[09:03:00.172]';-0.045;-0.08
'[09:03:00.176]';-0.015;-0.09
'[09:03:00.180]';0.025;-0.085
'[09:03:00.184]';0.055;-0.055
'[09:03:00.188]';0.06;-0.045
'[09:03:00.192]';-0.005;-0.05
'[09:03:00.196]';-0.1;-0.03
'[09:03:00.200]';-0.24;-0.01
'[09:03:00.204]';-0.31;0.035
'[09:03:00.208]';-0.28;0.04
'[09:03:00.212]';-0.285;0
'[09:03:00.216]';-0.285;-0.085
'[09:03:00.220]';-0.225;-0.155
'[09:03:00.224]';-0.135;-0.185
'[09:03:00.228]';-0.085;-0.175
'[09:03:00.232]';-0.04;-0.175
'[09:03:00.236]';0.005;-0.18
'[09:03:00.240]';0;-0.18
'[09:03:00.244]';-0.005;-0.17
'[09:03:00.248]';0;-0.155
'[09:03:00.252]';-0.015;-0.14
'[09:03:00.256]';-0.055;-0.16
'[09:03:00.260]';-0.03;-0.16
'[09:03:00.264]';0;-0.17
'[09:03:00.268]';0.03;-0.18
'[09:03:00.272]';0.01;-0.195
'[09:03:00.276]';-0.01;-0.2
'[09:03:00.280]';-0.01;-0.195
'[09:03:00.284]';0;-0.19
'[09:03:00.288]';0.035;-0.19
'[09:03:00.292]';0.04;-0.185
'[09:03:00.296]';0.05;-0.19
'[09:03:00.300]';0.07;-0.175
'[09:03:00.304]';0.11;-0.165
'[09:03:00.308]';0.105;-0.16
'[09:03:00.312]';0.03;-0.13
'[09:03:00.316]';-0.04;-0.12
'[09:03:00.320]';-0.01;-0.145
'[09:03:00.324]';0.08;-0.175
'[09:03:00.328]';0.075;-0.185
'[09:03:00.332]';0;-0.2
'[09:03:00.336]';-0.055;-0.18
'[09:03:00.340]';-0.01;-0.17
'[09:03:00.344]';0.005;-0.18
'[09:03:00.348]';0.05;-0.185
'[09:03:00.352]';0.075;-0.215
'[09:03:00.356]';0.085;-0.195
'[09:03:00.360]';0.055;-0.175
'[09:03:00.364]';0.035;-0.18
'[09:03:00.368]';0.04;-0.18
'[09:03:00.372]';0.055;-0.19
'[09:03:00.376]';0.05;-0.18
'[09:03:00.380]';0.085;-0.175
'[09:03:00.384]';0.16;-0.175
'[09:03:00.388]';0.18;-0.165
'[09:03:00.392]';0.085;-0.165
'[09:03:00.396]';-0.01;-0.165
'[09:03:00.400]';-0.055;-0.155
'[09:03:00.404]';0;-0.17
'[09:03:00.408]';0.04;-0.155
'[09:03:00.412]';-0.01;-0.165
'[09:03:00.416]';-0.005;-0.15
'[09:03:00.420]';0;-0.155
'[09:03:00.424]';0.03;-0.155
'[09:03:00.428]';0.05;-0.145
'[09:03:00.432]';0.055;-0.13
'[09:03:00.436]';0.045;-0.14
'[09:03:00.440]';0.045;-0.155
'[09:03:00.444]';0.075;-0.145
'[09:03:00.448]';0.075;-0.145
'[09:03:00.452]';0.06;-0.14
'[09:03:00.456]';0.055;-0.15
'[09:03:00.460]';0.06;-0.135
'[09:03:00.464]';0.105;-0.13
'[09:03:00.468]';0.145;-0.14
'[09:03:00.472]';0.145;-0.135
'[09:03:00.476]';0.075;-0.115
'[09:03:00.480]';0.01;-0.12
'[09:03:00.484]';-0.015;-0.12
'[09:03:00.488]';0.005;-0.125
'[09:03:00.492]';0.02;-0.12
'[09:03:00.496]';0.01;-0.125
'[09:03:00.500]';-0.005;-0.13
'[09:03:00.504]';0;-0.12
'[09:03:00.508]';0.02;-0.12
'[09:03:00.512]';0.025;-0.135
'[09:03:00.516]';0.045;-0.135
'[09:03:00.520]';0.035;-0.125
'[09:03:00.524]';0.04;-0.12
'[09:03:00.528]';0.04;-0.115
'[09:03:00.532]';0.02;-0.105
'[09:03:00.536]';0.015;-0.1
'[09:03:00.540]';0.035;-0.115
'[09:03:00.544]';0.05;-0.125
'[09:03:00.548]';0.06;-0.13
'[09:03:00.552]';0.075;-0.14
'[09:03:00.556]';0.085;-0.14
'[09:03:00.560]';0.1;-0.14
'[09:03:00.564]';0.165;-0.12
'[09:03:00.568]';0.21;-0.115
'[09:03:00.572]';0.125;-0.145
'[09:03:00.576]';-0.02;-0.16
'[09:03:00.580]';-0.075;-0.14
'[09:03:00.584]';-0.04;-0.15
'[09:03:00.588]';-0.01;-0.16
'[09:03:00.592]';-0.005;-0.155
'[09:03:00.596]';0.025;-0.17
'[09:03:00.600]';0.04;-0.165
'[09:03:00.604]';0.065;-0.16
'[09:03:00.608]';0.07;-0.16
'[09:03:00.612]';0.065;-0.14
'[09:03:00.616]';0.07;-0.135
'[09:03:00.620]';0.08;-0.145
'[09:03:00.624]';0.085;-0.13
'[09:03:00.628]';0.075;-0.13
'[09:03:00.632]';0.095;-0.135
'[09:03:00.636]';0.135;-0.14
'[09:03:00.640]';0.105;-0.13
'[09:03:00.644]';0.075;-0.125
'[09:03:00.648]';0.04;-0.13
'[09:03:00.652]';0.065;-0.145
'[09:03:00.656]';0.075;-0.155
'[09:03:00.660]';0.045;-0.15
'[09:03:00.664]';0.08;-0.12
'[09:03:00.668]';0.1;-0.12
'[09:03:00.672]';0.105;-0.1
'[09:03:00.676]';0.02;-0.08
'[09:03:00.680]';-0.02;-0.09
'[09:03:00.684]';-0.025;-0.13
'[09:03:00.688]';0.025;-0.145
'[09:03:00.692]';0;-0.135
'[09:03:00.696]';0.015;-0.14
'[09:03:00.700]';0.055;-0.11
'[09:03:00.704]';0.065;-0.12
'[09:03:00.708]';0.07;-0.12
'[09:03:00.712]';0.07;-0.14
'[09:03:00.716]';0.11;-0.14
'[09:03:00.720]';0.105;-0.135
'[09:03:00.724]';0.095;-0.14
'[09:03:00.728]';0.05;-0.135
'[09:03:00.732]';0.03;-0.12
'[09:03:00.736]';0.045;-0.11
'[09:03:00.740]';0.095;-0.12
'[09:03:00.744]';0.105;-0.115
'[09:03:00.748]';0.07;-0.13
'[09:03:00.752]';0.02;-0.14
'[09:03:00.756]';-0.06;-0.145
'[09:03:00.760]';-0.04;-0.14
'[09:03:00.764]';0.015;-0.14
'[09:03:00.768]';0.07;-0.115
'[09:03:00.772]';0.1;-0.115
'[09:03:00.776]';0.085;-0.08
'[09:03:00.780]';0.065;-0.055
'[09:03:00.784]';0.065;-0.035
'[09:03:00.788]';0.035;-0.045
'[09:03:00.792]';-0.03;-0.07
'[09:03:00.796]';-0.04;-0.08
'[09:03:00.800]';0.015;-0.075
'[09:03:00.804]';0.09;-0.05
'[09:03:00.808]';0.095;-0.035
'[09:03:00.812]';0.01;-0.03
'[09:03:00.816]';-0.14;-0.03
'[09:03:00.820]';-0.28;-0.01
'[09:03:00.824]';-0.33;0
'[09:03:00.828]';-0.305;0
'[09:03:00.832]';-0.25;-0.04
'[09:03:00.836]';-0.215;-0.075
'[09:03:00.840]';-0.13;-0.125
'[09:03:00.844]';-0.075;-0.15
'[09:03:00.848]';-0.045;-0.15
'[09:03:00.852]';-0.02;-0.17
'[09:03:00.856]';0.02;-0.175
'[09:03:00.860]';0.02;-0.175
'[09:03:00.864]';0.07;-0.145
'[09:03:00.868]';0.075;-0.13
'[09:03:00.872]';0.085;-0.125
'[09:03:00.876]';0.09;-0.13
'[09:03:00.880]';0.095;-0.14
'[09:03:00.884]';0.1;-0.125
'[09:03:00.888]';0.135;-0.135
'[09:03:00.892]';0.215;-0.16
'[09:03:00.896]';0.215;-0.17
'[09:03:00.900]';0.075;-0.205
'[09:03:00.904]';-0.03;-0.2
'[09:03:00.908]';-0.065;-0.19
'[09:03:00.912]';0;-0.18
'[09:03:00.916]';0.015;-0.155
'[09:03:00.920]';0.05;-0.145
'[09:03:00.924]';0.04;-0.165
'[09:03:00.928]';0.06;-0.185
'[09:03:00.932]';0.06;-0.18
'[09:03:00.936]';0.06;-0.185
'[09:03:00.940]';0.055;-0.185
'[09:03:00.944]';0.05;-0.18
'[09:03:00.948]';0.07;-0.18
'[09:03:00.952]';0.09;-0.16
'[09:03:00.956]';0.08;-0.185
'[09:03:00.960]';0.08;-0.175
'[09:03:00.964]';0.07;-0.165
'[09:03:00.968]';0.08;-0.185
'[09:03:00.972]';0.125;-0.2
'[09:03:00.976]';0.18;-0.195
'[09:03:00.980]';0.195;-0.185
'[09:03:00.984]';0.175;-0.165
'[09:03:00.988]';0.16;-0.16
'[09:03:00.992]';0.135;-0.16
'[09:03:00.996]';0.055;-0.15
'[09:03:01.000]';0;-0.155
'[09:03:01.004]';0;-0.17
'[09:03:01.008]';0.05;-0.195
'[09:03:01.012]';0.02;-0.185
'[09:03:01.016]';-0.005;-0.185
'[09:03:01.020]';0.005;-0.185
'[09:03:01.024]';0.065;-0.18
'[09:03:01.028]';0.06;-0.175
'[09:03:01.032]';0;-0.18
'[09:03:01.036]';-0.025;-0.175
'[09:03:01.040]';-0.01;-0.18
'[09:03:01.044]';0.035;-0.16
'[09:03:01.048]';0.045;-0.165
