'Elapsed time';'ECG1';'ECG2'
'2:46:57.792';-0.29;-0.03
'2:46:57.796';-0.29;0.02
'2:46:57.800';-0.355;-0.04
'2:46:57.804';-0.32;-0.095
'2:46:57.808';-0.285;-0.07
'2:46:57.812';-0.28;-0.01
'2:46:57.816';-0.34;-0.03
'2:46:57.820';-0.345;-0.065
'2:46:57.824';-0.285;-0.07
'2:46:57.828';-0.255;0.015
'2:46:57.832';-0.295;-0.035
'2:46:57.836';-0.33;-0.06
'2:46:57.840';-0.265;-0.05
'2:46:57.844';-0.24;0
'2:46:57.848';-0.33;-0.035
'2:46:57.852';-0.305;-0.055
'2:46:57.856';-0.265;-0.03
'2:46:57.860';-0.255;0.02
'2:46:57.864';-0.31;0.04
'2:46:57.868';-0.315;-0.045
'2:46:57.872';-0.28;-0.05
'2:46:57.876';-0.26;0.01
'2:46:57.880';-0.33;0
'2:46:57.884';-0.32;-0.055
'2:46:57.888';-0.26;-0.05
'2:46:57.892';-0.235;0
'2:46:57.896';-0.295;-0.035
'2:46:57.900';-0.32;-0.085
'2:46:57.904';-0.29;-0.06
'2:46:57.908';-0.255;0.02
'2:46:57.912';-0.325;-0.03
'2:46:57.916';-0.345;-0.06
'2:46:57.920';-0.29;-0.095
'2:46:57.924';-0.285;0.005
'2:46:57.928';-0.32;-0.005
'2:46:57.932';-0.36;-0.07
'2:46:57.936';-0.33;-0.12
'2:46:57.940';-0.29;-0.07
'2:46:57.944';-0.34;-0.04
'2:46:57.948';-0.345;-0.075
'2:46:57.952';-0.32;-0.135
'2:46:57.956';-0.29;-0.08
'2:46:57.960';-0.32;-0.06
'2:46:57.964';-0.38;-0.12
'2:46:57.968';-0.34;-0.125
'2:46:57.972';-0.32;-0.065
'2:46:57.976';-0.35;-0.03
'2:46:57.980';-0.385;-0.125
'2:46:57.984';-0.37;-0.15
'2:46:57.988';-0.29;-0.08
'2:46:57.992';-0.35;-0.065
'2:46:57.996';-0.37;-0.105
'2:46:58.000';-0.345;-0.135
'2:46:58.004';-0.295;-0.075
'2:46:58.008';-0.32;-0.08
'2:46:58.012';-0.365;-0.135
'2:46:58.016';-0.35;-0.145
'2:46:58.020';-0.3;-0.115
'2:46:58.024';-0.325;-0.08
'2:46:58.028';-0.37;-0.105
'2:46:58.032';-0.3;-0.15
'2:46:58.036';-0.275;-0.06
'2:46:58.040';-0.27;-0.03
'2:46:58.044';-0.28;-0.105
'2:46:58.048';-0.27;-0.1
'2:46:58.052';-0.19;-0.015
'2:46:58.056';-0.16;0.085
'2:46:58.060';-0.25;0.1
'2:46:58.064';-0.235;0.085
'2:46:58.068';-0.14;0.12
'2:46:58.072';-0.055;0.215
'2:46:58.076';-0.155;0.135
'2:46:58.080';-0.21;0
'2:46:58.084';-0.21;-0.01
'2:46:58.088';-0.2;-0.04
'2:46:58.092';-0.265;-0.09
'2:46:58.096';-0.3;-0.255
'2:46:58.100';-0.28;-0.275
'2:46:58.104';-0.235;-0.205
'2:46:58.108';-0.315;-0.185
'2:46:58.112';-0.345;-0.25
'2:46:58.116';-0.335;-0.215
'2:46:58.120';-0.295;-0.195
'2:46:58.124';-0.4;-0.195
'2:46:58.128';-0.455;-0.195
'2:46:58.132';-0.415;-0.2
'2:46:58.136';-0.37;-0.13
'2:46:58.140';-0.46;-0.13
'2:46:58.144';-0.46;-0.2
'2:46:58.148';-0.395;-0.255
'2:46:58.152';-0.37;-0.165
'2:46:58.156';-0.395;-0.16
'2:46:58.160';-0.44;-0.225
'2:46:58.164';-0.39;-0.26
'2:46:58.168';-0.36;-0.23
'2:46:58.172';-0.365;-0.17
'2:46:58.176';-0.405;-0.225
'2:46:58.180';-0.38;-0.255
'2:46:58.184';-0.365;-0.17
'2:46:58.188';-0.425;-0.07
'2:46:58.192';-0.545;-0.015
'2:46:58.196';-0.455;0.185
'2:46:58.200';-0.215;0.34
'2:46:58.204';0.06;0.415
'2:46:58.208';0.315;0.4
'2:46:58.212';0.665;0.665
'2:46:58.216';1.075;0.44
'2:46:58.220';1.335;-0.345
'2:46:58.224';1.22;-1.07
'2:46:58.228';0.625;-1.64
'2:46:58.232';0.035;-1.96
'2:46:58.236';-0.43;-2.275
'2:46:58.240';-0.865;-2.48
'2:46:58.244';-0.985;-2.665
'2:46:58.248';-0.685;-2.655
'2:46:58.252';-0.525;-2.145
'2:46:58.256';-0.435;-1.5
'2:46:58.260';-0.345;-0.995
'2:46:58.264';-0.3;-0.64
'2:46:58.268';-0.315;-0.21
'2:46:58.272';-0.345;-0.045
'2:46:58.276';-0.42;-0.025
'2:46:58.280';-0.36;-0.065
'2:46:58.284';-0.33;0.015
'2:46:58.288';-0.345;0.05
'2:46:58.292';-0.415;0.04
'2:46:58.296';-0.39;-0.01
'2:46:58.300';-0.315;0
'2:46:58.304';-0.31;0.065
'2:46:58.308';-0.345;0.065
'2:46:58.312';-0.34;0.01
'2:46:58.316';-0.31;0.03
'2:46:58.320';-0.295;0.125
'2:46:58.324';-0.33;0.105
'2:46:58.328';-0.335;0.05
'2:46:58.332';-0.3;0.09
'2:46:58.336';-0.265;0.14
'2:46:58.340';-0.29;0.13
'2:46:58.344';-0.335;0.085
'2:46:58.348';-0.255;0.105
'2:46:58.352';-0.23;0.185
'2:46:58.356';-0.26;0.23
'2:46:58.360';-0.305;0.165
'2:46:58.364';-0.25;0.195
'2:46:58.368';-0.18;0.245
'2:46:58.372';-0.23;0.29
'2:46:58.376';-0.26;0.27
'2:46:58.380';-0.22;0.245
'2:46:58.384';-0.14;0.355
'2:46:58.388';-0.18;0.365
'2:46:58.392';-0.2;0.345
'2:46:58.396';-0.18;0.375
'2:46:58.400';-0.115;0.455
'2:46:58.404';-0.125;0.46
'2:46:58.408';-0.17;0.495
'2:46:58.412';-0.125;0.505
'2:46:58.416';-0.06;0.58
'2:46:58.420';-0.04;0.65
'2:46:58.424';-0.1;0.635
'2:46:58.428';-0.06;0.61
'2:46:58.432';0.01;0.67
'2:46:58.436';-0.02;0.755
'2:46:58.440';-0.04;0.745
'2:46:58.444';-0.055;0.69
'2:46:58.448';0.005;0.72
'2:46:58.452';0.005;0.785
'2:46:58.456';-0.055;0.75
'2:46:58.460';-0.065;0.71
'2:46:58.464';-0.035;0.71
'2:46:58.468';-0.005;0.725
'2:46:58.472';-0.06;0.76
'2:46:58.476';-0.085;0.67
'2:46:58.480';-0.075;0.61
'2:46:58.484';-0.05;0.685
'2:46:58.488';-0.115;0.66
'2:46:58.492';-0.205;0.56
'2:46:58.496';-0.19;0.51
'2:46:58.500';-0.185;0.49
'2:46:58.504';-0.23;0.425
'2:46:58.508';-0.27;0.325
'2:46:58.512';-0.245;0.28
'2:46:58.516';-0.23;0.255
'2:46:58.520';-0.265;0.24
'2:46:58.524';-0.315;0.125
'2:46:58.528';-0.265;0.08
'2:46:58.532';-0.245;0.085
'2:46:58.536';-0.27;0.075
'2:46:58.540';-0.315;0.01
'2:46:58.544';-0.32;-0.05
'2:46:58.548';-0.245;-0.025
'2:46:58.552';-0.275;0.005
'2:46:58.556';-0.315;-0.045
'2:46:58.560';-0.34;-0.115
'2:46:58.564';-0.285;-0.115
'2:46:58.568';-0.285;-0.065
'2:46:58.572';-0.315;-0.075
'2:46:58.576';-0.32;-0.12
'2:46:58.580';-0.27;-0.105
'2:46:58.584';-0.24;-0.065
'2:46:58.588';-0.32;-0.05
'2:46:58.592';-0.305;-0.145
'2:46:58.596';-0.31;-0.14
'2:46:58.600';-0.255;-0.06
'2:46:58.604';-0.3;-0.06
'2:46:58.608';-0.31;-0.065
'2:46:58.612';-0.28;-0.085
'2:46:58.616';-0.245;-0.025
'2:46:58.620';-0.26;-0.01
'2:46:58.624';-0.315;-0.02
'2:46:58.628';-0.295;-0.1
'2:46:58.632';-0.24;-0.04
'2:46:58.636';-0.24;0.005
'2:46:58.640';-0.325;-0.03
'2:46:58.644';-0.33;-0.105
'2:46:58.648';-0.29;-0.075
'2:46:58.652';-0.305;0
'2:46:58.656';-0.34;-0.06
'2:46:58.660';-0.315;-0.11
'2:46:58.664';-0.27;-0.075
'2:46:58.668';-0.285;-0.025
'2:46:58.672';-0.31;-0.065
'2:46:58.676';-0.32;-0.125
'2:46:58.680';-0.26;-0.105
'2:46:58.684';-0.285;-0.035
'2:46:58.688';-0.34;-0.075
'2:46:58.692';-0.375;-0.17
'2:46:58.696';-0.325;-0.14
'2:46:58.700';-0.28;-0.115
'2:46:58.704';-0.34;-0.09
'2:46:58.708';-0.38;-0.205
'2:46:58.712';-0.355;-0.175
'2:46:58.716';-0.295;-0.105
'2:46:58.720';-0.315;-0.105
'2:46:58.724';-0.365;-0.155
'2:46:58.728';-0.35;-0.21
'2:46:58.732';-0.295;-0.155
'2:46:58.736';-0.335;-0.11
'2:46:58.740';-0.375;-0.15
'2:46:58.744';-0.345;-0.215
'2:46:58.748';-0.315;-0.155
'2:46:58.752';-0.33;-0.15
'2:46:58.756';-0.4;-0.18
'2:46:58.760';-0.395;-0.23
'2:46:58.764';-0.31;-0.165
'2:46:58.768';-0.32;-0.125
'2:46:58.772';-0.36;-0.2
'2:46:58.776';-0.36;-0.225
'2:46:58.780';-0.31;-0.205
'2:46:58.784';-0.32;-0.16
'2:46:58.788';-0.355;-0.19
'2:46:58.792';-0.35;-0.235
'2:46:58.796';-0.315;-0.16
'2:46:58.800';-0.305;-0.125
'2:46:58.804';-0.33;-0.175
'2:46:58.808';-0.32;-0.22
'2:46:58.812';-0.28;-0.14
'2:46:58.816';-0.245;-0.1
'2:46:58.820';-0.295;-0.15
'2:46:58.824';-0.285;-0.18
'2:46:58.828';-0.24;-0.105
'2:46:58.832';-0.22;0
'2:46:58.836';-0.295;0.03
'2:46:58.840';-0.255;-0.025
'2:46:58.844';-0.125;0.03
'2:46:58.848';-0.08;0.075
'2:46:58.852';-0.155;0.055
'2:46:58.856';-0.2;-0.09
'2:46:58.860';-0.175;-0.13
'2:46:58.864';-0.21;-0.13
'2:46:58.868';-0.29;-0.205
'2:46:58.872';-0.315;-0.315
'2:46:58.876';-0.3;-0.32
'2:46:58.880';-0.26;-0.27
'2:46:58.884';-0.33;-0.215
'2:46:58.888';-0.38;-0.26
'2:46:58.892';-0.38;-0.32
'2:46:58.896';-0.4;-0.265
'2:46:58.900';-0.46;-0.23
'2:46:58.904';-0.495;-0.235
'2:46:58.908';-0.445;-0.285
'2:46:58.912';-0.425;-0.26
'2:46:58.916';-0.455;-0.26
'2:46:58.920';-0.47;-0.34
'2:46:58.924';-0.445;-0.34
'2:46:58.928';-0.405;-0.275
'2:46:58.932';-0.425;-0.27
'2:46:58.936';-0.46;-0.295
'2:46:58.940';-0.415;-0.335
'2:46:58.944';-0.365;-0.275
'2:46:58.948';-0.37;-0.25
'2:46:58.952';-0.44;-0.29
'2:46:58.956';-0.455;-0.345
'2:46:58.960';-0.435;-0.255
'2:46:58.964';-0.54;-0.135
'2:46:58.968';-0.585;0.055
'2:46:58.972';-0.38;0.215
'2:46:58.976';-0.11;0.295
'2:46:58.980';0.205;0.3
'2:46:58.984';0.52;0.42
'2:46:58.988';0.91;0.655
'2:46:58.992';1.25;0.215
'2:46:58.996';1.31;-0.495
'2:46:59.000';0.81;-1.185
'2:46:59.004';0.11;-1.58
'2:46:59.008';-0.375;-1.87
'2:46:59.012';-0.735;-2.07
'2:46:59.016';-1.005;-2.26
'2:46:59.020';-0.955;-2.58
'2:46:59.024';-0.72;-2.42
'2:46:59.028';-0.57;-1.9
'2:46:59.032';-0.45;-1.35
'2:46:59.036';-0.38;-0.955
'2:46:59.040';-0.32;-0.55
'2:46:59.044';-0.32;-0.185
'2:46:59.048';-0.405;-0.09
'2:46:59.052';-0.455;-0.155
'2:46:59.056';-0.42;-0.14
'2:46:59.060';-0.37;-0.085
'2:46:59.064';-0.415;-0.06
'2:46:59.068';-0.44;-0.115
'2:46:59.072';-0.39;-0.11
'2:46:59.076';-0.37;-0.055
'2:46:59.080';-0.33;-0.04
'2:46:59.084';-0.41;-0.07
'2:46:59.088';-0.37;-0.09
'2:46:59.092';-0.335;-0.05
'2:46:59.096';-0.365;0
'2:46:59.100';-0.43;-0.015
'2:46:59.104';-0.365;-0.07
'2:46:59.108';-0.31;0
'2:46:59.112';-0.29;0.03
'2:46:59.116';-0.34;0
'2:46:59.120';-0.32;-0.045
'2:46:59.124';-0.295;0.015
'2:46:59.128';-0.265;0.06
'2:46:59.132';-0.3;0.04
'2:46:59.136';-0.345;0.055
'2:46:59.140';-0.295;0.01
'2:46:59.144';-0.275;0.105
'2:46:59.148';-0.285;0.15
'2:46:59.152';-0.3;0.105
'2:46:59.156';-0.195;0.13
'2:46:59.160';-0.16;0.205
'2:46:59.164';-0.22;0.26
'2:46:59.168';-0.215;0.225
'2:46:59.172';-0.145;0.245
'2:46:59.176';-0.1;0.335
'2:46:59.180';-0.14;0.37
'2:46:59.184';-0.145;0.35
'2:46:59.188';-0.13;0.385
'2:46:59.192';-0.065;0.455
'2:46:59.196';-0.09;0.545
'2:46:59.200';-0.115;0.475
'2:46:59.204';-0.05;0.475
'2:46:59.208';-0.015;0.58
'2:46:59.212';-0.045;0.635
'2:46:59.216';-0.07;0.58
'2:46:59.220';-0.02;0.56
'2:46:59.224';0.015;0.63
'2:46:59.228';0.005;0.655
'2:46:59.232';-0.035;0.62
'2:46:59.236';-0.04;0.56
'2:46:59.240';-0.005;0.63
'2:46:59.244';-0.02;0.645
'2:46:59.248';-0.05;0.585
'2:46:59.252';-0.065;0.535
'2:46:59.256';-0.065;0.485
'2:46:59.260';-0.1;0.515
'2:46:59.264';-0.205;0.46
'2:46:59.268';-0.225;0.365
'2:46:59.272';-0.195;0.325
'2:46:59.276';-0.23;0.32
'2:46:59.280';-0.26;0.255
'2:46:59.284';-0.28;0.14
'2:46:59.288';-0.26;0.135
'2:46:59.292';-0.25;0.135
'2:46:59.296';-0.315;0.1
'2:46:59.300';-0.34;-0.03
'2:46:59.304';-0.3;-0.03
'2:46:59.308';-0.285;0.005
'2:46:59.312';-0.355;-0.015
'2:46:59.316';-0.37;-0.12
'2:46:59.320';-0.31;-0.115
'2:46:59.324';-0.295;-0.07
'2:46:59.328';-0.32;-0.075
'2:46:59.332';-0.345;-0.12
'2:46:59.336';-0.3;-0.17
'2:46:59.340';-0.285;-0.08
'2:46:59.344';-0.33;-0.08
'2:46:59.348';-0.36;-0.155
'2:46:59.352';-0.325;-0.195
'2:46:59.356';-0.275;-0.115
'2:46:59.360';-0.295;-0.095
'2:46:59.364';-0.345;-0.135
'2:46:59.368';-0.305;-0.165
'2:46:59.372';-0.295;-0.09
'2:46:59.376';-0.33;-0.045
'2:46:59.380';-0.36;-0.135
'2:46:59.384';-0.335;-0.15
'2:46:59.388';-0.25;-0.125
'2:46:59.392';-0.27;-0.065
'2:46:59.396';-0.295;-0.09
'2:46:59.400';-0.3;-0.125
'2:46:59.404';-0.215;-0.1
'2:46:59.408';-0.27;-0.04
'2:46:59.412';-0.35;-0.09
'2:46:59.416';-0.335;-0.125
'2:46:59.420';-0.285;-0.12
'2:46:59.424';-0.27;-0.08
'2:46:59.428';-0.305;-0.095
'2:46:59.432';-0.28;-0.16
'2:46:59.436';-0.245;-0.12
'2:46:59.440';-0.26;-0.08
'2:46:59.444';-0.315;-0.12
'2:46:59.448';-0.325;-0.165
'2:46:59.452';-0.26;-0.13
'2:46:59.456';-0.28;-0.09
'2:46:59.460';-0.32;-0.12
'2:46:59.464';-0.37;-0.16
'2:46:59.468';-0.28;-0.125
'2:46:59.472';-0.29;-0.085
'2:46:59.476';-0.335;-0.12
'2:46:59.480';-0.345;-0.18
'2:46:59.484';-0.305;-0.165
'2:46:59.488';-0.31;-0.095
'2:46:59.492';-0.34;-0.16
'2:46:59.496';-0.355;-0.2
'2:46:59.500';-0.3;-0.17
'2:46:59.504';-0.27;-0.115
'2:46:59.508';-0.335;-0.105
'2:46:59.512';-0.345;-0.17
'2:46:59.516';-0.3;-0.185
'2:46:59.520';-0.28;-0.155
'2:46:59.524';-0.355;-0.125
'2:46:59.528';-0.37;-0.19
'2:46:59.532';-0.32;-0.215
'2:46:59.536';-0.3;-0.17
'2:46:59.540';-0.34;-0.16
'2:46:59.544';-0.345;-0.205
'2:46:59.548';-0.29;-0.21
'2:46:59.552';-0.28;-0.17
'2:46:59.556';-0.335;-0.15
'2:46:59.560';-0.37;-0.2
'2:46:59.564';-0.305;-0.205
'2:46:59.568';-0.225;-0.095
'2:46:59.572';-0.245;-0.1
'2:46:59.576';-0.27;-0.11
'2:46:59.580';-0.22;-0.16
'2:46:59.584';-0.19;-0.02
'2:46:59.588';-0.235;-0.005
'2:46:59.592';-0.285;-0.005
'2:46:59.596';-0.22;0
'2:46:59.600';-0.13;0.06
'2:46:59.604';-0.13;0.11
'2:46:59.608';-0.21;0
'2:46:59.612';-0.15;-0.045
'2:46:59.616';-0.14;-0.04
'2:46:59.620';-0.235;-0.055
'2:46:59.624';-0.3;-0.145
'2:46:59.628';-0.27;-0.27
'2:46:59.632';-0.235;-0.25
'2:46:59.636';-0.27;-0.235
'2:46:59.640';-0.32;-0.26
'2:46:59.644';-0.345;-0.315
'2:46:59.648';-0.325;-0.26
'2:46:59.652';-0.385;-0.275
'2:46:59.656';-0.43;-0.255
'2:46:59.660';-0.46;-0.32
'2:46:59.664';-0.425;-0.27
'2:46:59.668';-0.405;-0.24
'2:46:59.672';-0.465;-0.285
'2:46:59.676';-0.49;-0.38
'2:46:59.680';-0.415;-0.31
'2:46:59.684';-0.385;-0.295
'2:46:59.688';-0.465;-0.29
'2:46:59.692';-0.425;-0.33
'2:46:59.696';-0.405;-0.335
'2:46:59.700';-0.395;-0.26
'2:46:59.704';-0.445;-0.285
'2:46:59.708';-0.45;-0.31
'2:46:59.712';-0.41;-0.305
'2:46:59.716';-0.45;-0.24
'2:46:59.720';-0.56;-0.165
'2:46:59.724';-0.53;-0.025
'2:46:59.728';-0.29;0.18
'2:46:59.732';-0.05;0.295
'2:46:59.736';0.235;0.235
'2:46:59.740';0.565;0.375
'2:46:59.744';1.025;0.585
'2:46:59.748';1.29;0.01
'2:46:59.752';1.25;-0.76
'2:46:59.756';0.69;-1.42
'2:46:59.760';0.03;-1.67
'2:46:59.764';-0.435;-1.94
'2:46:59.768';-0.82;-2.14
'2:46:59.772';-1.06;-2.41
'2:46:59.776';-0.94;-2.645
'2:46:59.780';-0.67;-2.395
'2:46:59.784';-0.56;-1.88
'2:46:59.788';-0.475;-1.38
'2:46:59.792';-0.325;-1
'2:46:59.796';-0.295;-0.525
'2:46:59.800';-0.39;-0.215
'2:46:59.804';-0.465;-0.17
'2:46:59.808';-0.445;-0.2
'2:46:59.812';-0.38;-0.135
'2:46:59.816';-0.38;-0.08
'2:46:59.820';-0.425;-0.08
'2:46:59.824';-0.365;-0.19
'2:46:59.828';-0.335;-0.12
'2:46:59.832';-0.365;-0.07
'2:46:59.836';-0.415;-0.095
'2:46:59.840';-0.38;-0.125
'2:46:59.844';-0.335;-0.075
'2:46:59.848';-0.34;0
'2:46:59.852';-0.39;-0.045
'2:46:59.856';-0.38;-0.075
'2:46:59.860';-0.255;-0.095
'2:46:59.864';-0.28;-0.01
'2:46:59.868';-0.32;0.015
'2:46:59.872';-0.33;-0.025
'2:46:59.876';-0.28;0
'2:46:59.880';-0.285;0.065
'2:46:59.884';-0.33;0.075
'2:46:59.888';-0.35;-0.02
'2:46:59.892';-0.285;0.025
'2:46:59.896';-0.22;0.105
'2:46:59.900';-0.29;0.14
'2:46:59.904';-0.295;0.065
'2:46:59.908';-0.245;0.12
'2:46:59.912';-0.205;0.23
'2:46:59.916';-0.235;0.255
'2:46:59.920';-0.245;0.23
'2:46:59.924';-0.2;0.22
'2:46:59.928';-0.14;0.3
'2:46:59.932';-0.175;0.355
'2:46:59.936';-0.2;0.345
'2:46:59.940';-0.12;0.37
'2:46:59.944';-0.065;0.445
'2:46:59.948';-0.08;0.5
'2:46:59.952';-0.105;0.485
'2:46:59.956';-0.05;0.48
'2:46:59.960';-0.025;0.58
'2:46:59.964';-0.065;0.605
'2:46:59.968';-0.09;0.59
'2:46:59.972';-0.05;0.58
'2:46:59.976';-0.005;0.6
'2:46:59.980';-0.05;0.675
'2:46:59.984';-0.075;0.59
'2:46:59.988';-0.07;0.62
'2:46:59.992';0;0.62
'2:46:59.996';-0.095;0.655
'2:47:00.000';-0.115;0.545
'2:47:00.004';-0.14;0.48
'2:47:00.008';-0.115;0.5
'2:47:00.012';-0.17;0.525
'2:47:00.016';-0.24;0.4
'2:47:00.020';-0.21;0.345
'2:47:00.024';-0.195;0.33
'2:47:00.028';-0.22;0.33
'2:47:00.032';-0.335;0.245
'2:47:00.036';-0.345;0.135
'2:47:00.040';-0.295;0.12
'2:47:00.044';-0.34;0.125
'2:47:00.048';-0.395;0.06
'2:47:00.052';-0.36;-0.03
'2:47:00.056';-0.305;-0.025
'2:47:00.060';-0.29;0.005
'2:47:00.064';-0.34;-0.035
'2:47:00.068';-0.365;-0.11
'2:47:00.072';-0.31;-0.1
'2:47:00.076';-0.325;-0.08
'2:47:00.080';-0.375;-0.11
'2:47:00.084';-0.395;-0.185
'2:47:00.088';-0.32;-0.15
'2:47:00.092';-0.31;-0.09
'2:47:00.096';-0.35;-0.09
'2:47:00.100';-0.375;-0.185
'2:47:00.104';-0.33;-0.16
'2:47:00.108';-0.275;-0.12
'2:47:00.112';-0.325;-0.085
'2:47:00.116';-0.345;-0.175
'2:47:00.120';-0.3;-0.14
'2:47:00.124';-0.31;-0.1
'2:47:00.128';-0.345;-0.1
'2:47:00.132';-0.375;-0.175
'2:47:00.136';-0.315;-0.16
'2:47:00.140';-0.295;-0.1
'2:47:00.144';-0.33;-0.09
'2:47:00.148';-0.335;-0.135
'2:47:00.152';-0.32;-0.155
'2:47:00.156';-0.28;-0.08
'2:47:00.160';-0.285;-0.075
'2:47:00.164';-0.335;-0.105
'2:47:00.168';-0.325;-0.135
'2:47:00.172';-0.27;-0.08
'2:47:00.176';-0.275;-0.06
'2:47:00.180';-0.33;-0.1
'2:47:00.184';-0.305;-0.135
'2:47:00.188';-0.285;-0.11
'2:47:00.192';-0.265;-0.06
'2:47:00.196';-0.305;-0.1
'2:47:00.200';-0.34;-0.155
'2:47:00.204';-0.285;-0.125
'2:47:00.208';-0.305;-0.065
'2:47:00.212';-0.36;-0.055
'2:47:00.216';-0.35;-0.11
'2:47:00.220';-0.295;-0.11
'2:47:00.224';-0.315;-0.07
'2:47:00.228';-0.32;-0.08
'2:47:00.232';-0.36;-0.15
'2:47:00.236';-0.29;-0.125
'2:47:00.240';-0.275;-0.08
'2:47:00.244';-0.32;-0.08
'2:47:00.248';-0.325;-0.155
'2:47:00.252';-0.315;-0.125
'2:47:00.256';-0.27;-0.07
'2:47:00.260';-0.335;-0.09
'2:47:00.264';-0.36;-0.16
'2:47:00.268';-0.33;-0.165
'2:47:00.272';-0.295;-0.08
'2:47:00.276';-0.31;-0.065
'2:47:00.280';-0.345;-0.13
'2:47:00.284';-0.32;-0.19
'2:47:00.288';-0.27;-0.105
'2:47:00.292';-0.32;-0.11
'2:47:00.296';-0.35;-0.145
'2:47:00.300';-0.32;-0.195
'2:47:00.304';-0.255;-0.12
'2:47:00.308';-0.27;-0.07
'2:47:00.312';-0.29;-0.14
'2:47:00.316';-0.25;-0.15
'2:47:00.320';-0.19;-0.065
'2:47:00.324';-0.2;-0.005
'2:47:00.328';-0.24;-0.02
'2:47:00.332';-0.19;-0.035
'2:47:00.336';-0.16;0.035
'2:47:00.340';-0.15;0.125
'2:47:00.344';-0.135;0.11
'2:47:00.348';-0.105;0.08
'2:47:00.352';-0.08;0.055
'2:47:00.356';-0.095;0.06
'2:47:00.360';-0.2;0.005
'2:47:00.364';-0.25;-0.1
'2:47:00.368';-0.215;-0.175
'2:47:00.372';-0.215;-0.185
'2:47:00.376';-0.3;-0.24
'2:47:00.380';-0.305;-0.33
'2:47:00.384';-0.235;-0.25
'2:47:00.388';-0.28;-0.22
'2:47:00.392';-0.395;-0.215
'2:47:00.396';-0.435;-0.295
'2:47:00.400';-0.395;-0.22
'2:47:00.404';-0.37;-0.15
'2:47:00.408';-0.43;-0.17
'2:47:00.412';-0.45;-0.265
'2:47:00.416';-0.395;-0.275
'2:47:00.420';-0.355;-0.175
'2:47:00.424';-0.435;-0.215
'2:47:00.428';-0.415;-0.28
'2:47:00.432';-0.4;-0.31
'2:47:00.436';-0.345;-0.25
'2:47:00.440';-0.36;-0.255
'2:47:00.444';-0.385;-0.315
'2:47:00.448';-0.34;-0.29
'2:47:00.452';-0.32;-0.24
'2:47:00.456';-0.38;-0.19
'2:47:00.460';-0.46;-0.205
'2:47:00.464';-0.485;-0.125
'2:47:00.468';-0.41;0.14
'2:47:00.472';-0.26;0.35
'2:47:00.476';-0.035;0.275
'2:47:00.480';0.345;0.26
'2:47:00.484';0.79;0.615
'2:47:00.488';1.11;0.35
'2:47:00.492';1.285;-0.555
'2:47:00.496';1.22;-1.275
'2:47:00.500';0.65;-1.685
'2:47:00.504';-0.01;-2
'2:47:00.508';-0.55;-2.425
'2:47:00.512';-0.91;-2.55
'2:47:00.516';-0.9;-2.675
'2:47:00.520';-0.705;-2.575
'2:47:00.524';-0.605;-2.175
'2:47:00.528';-0.45;-1.58
'2:47:00.532';-0.28;-1.03
'2:47:00.536';-0.28;-0.555
'2:47:00.540';-0.385;-0.295
'2:47:00.544';-0.415;-0.18
'2:47:00.548';-0.35;-0.12
'2:47:00.552';-0.35;-0.05
'2:47:00.556';-0.395;-0.04
'2:47:00.560';-0.39;-0.07
'2:47:00.564';-0.355;-0.08
'2:47:00.568';-0.335;-0.03
'2:47:00.572';-0.38;0.01
'2:47:00.576';-0.365;-0.055
'2:47:00.580';-0.305;-0.045
'2:47:00.584';-0.31;0.015
'2:47:00.588';-0.325;0.02
'2:47:00.592';-0.345;-0.06
'2:47:00.596';-0.31;-0.035
'2:47:00.600';-0.28;0.04
'2:47:00.604';-0.335;0.065
'2:47:00.608';-0.33;0.025
'2:47:00.612';-0.275;0.03
'2:47:00.616';-0.255;0.07
'2:47:00.620';-0.29;0.09
'2:47:00.624';-0.31;0.095
'2:47:00.628';-0.27;0.065
'2:47:00.632';-0.22;0.135
'2:47:00.636';-0.23;0.175
'2:47:00.640';-0.275;0.13
'2:47:00.644';-0.245;0.12
'2:47:00.648';-0.185;0.185
'2:47:00.652';-0.185;0.275
'2:47:00.656';-0.23;0.24
'2:47:00.660';-0.205;0.24
'2:47:00.664';-0.16;0.285
'2:47:00.668';-0.135;0.365
'2:47:00.672';-0.17;0.365
'2:47:00.676';-0.145;0.35
'2:47:00.680';-0.06;0.405
'2:47:00.684';-0.055;0.5
'2:47:00.688';-0.07;0.515
'2:47:00.692';-0.08;0.455
'2:47:00.696';-0.05;0.53
'2:47:00.700';0.015;0.605
'2:47:00.704';0;0.605
'2:47:00.708';-0.03;0.615
'2:47:00.712';0.025;0.62
'2:47:00.716';0.07;0.675
'2:47:00.720';0.01;0.7
'2:47:00.724';-0.035;0.665
'2:47:00.728';0.025;0.65
'2:47:00.732';0.06;0.695
'2:47:00.736';-0.005;0.69
'2:47:00.740';-0.055;0.645
'2:47:00.744';-0.05;0.585
'2:47:00.748';0.02;0.625
'2:47:00.752';-0.05;0.61
'2:47:00.756';-0.155;0.515
'2:47:00.760';-0.16;0.455
'2:47:00.764';-0.145;0.455
'2:47:00.768';-0.17;0.45
'2:47:00.772';-0.26;0.355
'2:47:00.776';-0.27;0.255
'2:47:00.780';-0.24;0.21
'2:47:00.784';-0.235;0.22
'2:47:00.788';-0.295;0.145
'2:47:00.792';-0.345;0.04
'2:47:00.796';-0.28;0.025
'2:47:00.800';-0.26;0.035
'2:47:00.804';-0.3;0
