'Elapsed time';'ECG1';'ECG2'
'3:08:43.520';-0.69;-0.035
'3:08:43.524';-0.725;-0.03
'3:08:43.528';-0.625;0.025
'3:08:43.532';-0.585;0.005
'3:08:43.536';-0.675;-0.015
'3:08:43.540';-0.695;0
'3:08:43.544';-0.635;0
'3:08:43.548';-0.575;-0.02
'3:08:43.552';-0.665;-0.055
'3:08:43.556';-0.71;-0.02
'3:08:43.560';-0.655;-0.01
'3:08:43.564';-0.595;-0.005
'3:08:43.568';-0.67;0
'3:08:43.572';-0.745;0
'3:08:43.576';-0.67;0.015
'3:08:43.580';-0.62;-0.015
'3:08:43.584';-0.675;-0.045
'3:08:43.588';-0.77;-0.075
'3:08:43.592';-0.67;-0.03
'3:08:43.596';-0.62;-0.04
'3:08:43.600';-0.64;-0.05
'3:08:43.604';-0.685;-0.04
'3:08:43.608';-0.61;-0.045
'3:08:43.612';-0.48;-0.03
'3:08:43.616';-0.46;-0.025
'3:08:43.620';-0.5;0
'3:08:43.624';-0.45;0.02
'3:08:43.628';-0.345;0.05
'3:08:43.632';-0.33;0.06
'3:08:43.636';-0.41;0.1
'3:08:43.640';-0.41;0.125
'3:08:43.644';-0.31;0.215
'3:08:43.648';-0.32;0.245
'3:08:43.652';-0.405;0.23
'3:08:43.656';-0.475;0.245
'3:08:43.660';-0.45;0.23
'3:08:43.664';-0.455;0.19
'3:08:43.668';-0.565;0.14
'3:08:43.672';-0.595;0.075
'3:08:43.676';-0.5;0
'3:08:43.680';-0.505;-0.105
'3:08:43.684';-0.61;-0.135
'3:08:43.688';-0.71;-0.125
'3:08:43.692';-0.67;-0.07
'3:08:43.696';-0.665;-0.07
'3:08:43.700';-0.77;-0.09
'3:08:43.704';-0.845;-0.1
'3:08:43.708';-0.795;-0.065
'3:08:43.712';-0.705;-0.05
'3:08:43.716';-0.77;-0.06
'3:08:43.720';-0.82;-0.065
'3:08:43.724';-0.77;-0.085
'3:08:43.728';-0.69;-0.085
'3:08:43.732';-0.715;-0.075
'3:08:43.736';-0.785;-0.095
'3:08:43.740';-0.765;-0.075
'3:08:43.744';-0.68;-0.05
'3:08:43.748';-0.755;-0.065
'3:08:43.752';-0.845;-0.065
'3:08:43.756';-0.82;-0.065
'3:08:43.760';-0.67;-0.075
'3:08:43.764';-0.475;-0.065
'3:08:43.768';-0.265;0.065
'3:08:43.772';0.08;0.235
'3:08:43.776';0.575;0.365
'3:08:43.780';0.935;0.41
'3:08:43.784';1.045;0.5
'3:08:43.788';0.86;0.56
'3:08:43.792';0.42;0.37
'3:08:43.796';-0.165;-0.285
'3:08:43.800';-0.76;-0.965
'3:08:43.804';-1.1;-1.455
'3:08:43.808';-1.105;-1.855
'3:08:43.812';-1.01;-2.24
'3:08:43.816';-1.015;-2.425
'3:08:43.820';-0.915;-2.445
'3:08:43.824';-0.755;-2.235
'3:08:43.828';-0.62;-1.79
'3:08:43.832';-0.71;-1.265
'3:08:43.836';-0.755;-0.805
'3:08:43.840';-0.695;-0.42
'3:08:43.844';-0.635;-0.18
'3:08:43.848';-0.665;-0.105
'3:08:43.852';-0.76;-0.01
'3:08:43.856';-0.69;0.045
'3:08:43.860';-0.625;0.07
'3:08:43.864';-0.7;0.07
'3:08:43.868';-0.74;0.12
'3:08:43.872';-0.705;0.13
'3:08:43.876';-0.58;0.15
'3:08:43.880';-0.64;0.13
'3:08:43.884';-0.715;0.135
'3:08:43.888';-0.695;0.145
'3:08:43.892';-0.59;0.195
'3:08:43.896';-0.59;0.17
'3:08:43.900';-0.69;0.165
'3:08:43.904';-0.63;0.24
'3:08:43.908';-0.53;0.265
'3:08:43.912';-0.53;0.26
'3:08:43.916';-0.615;0.21
'3:08:43.920';-0.585;0.23
'3:08:43.924';-0.47;0.25
'3:08:43.928';-0.46;0.295
'3:08:43.932';-0.555;0.3
'3:08:43.936';-0.54;0.325
'3:08:43.940';-0.43;0.325
'3:08:43.944';-0.355;0.35
'3:08:43.948';-0.455;0.37
'3:08:43.952';-0.46;0.385
'3:08:43.956';-0.34;0.435
'3:08:43.960';-0.265;0.435
'3:08:43.964';-0.315;0.43
'3:08:43.968';-0.315;0.525
'3:08:43.972';-0.2;0.55
'3:08:43.976';-0.125;0.59
'3:08:43.980';-0.15;0.61
'3:08:43.984';-0.135;0.66
'3:08:43.988';-0.025;0.73
'3:08:43.992';0.025;0.775
'3:08:43.996';0.035;0.795
'3:08:44.000';-0.02;0.83
'3:08:44.004';0.065;0.875
'3:08:44.008';0.14;0.905
'3:08:44.012';0.09;0.95
'3:08:44.016';0.04;0.975
'3:08:44.020';0.115;0.95
'3:08:44.024';0.145;0.98
'3:08:44.028';0.05;0.975
'3:08:44.032';-0.04;0.99
'3:08:44.036';-0.005;0.99
'3:08:44.040';0.02;1
'3:08:44.044';-0.065;0.955
'3:08:44.048';-0.195;0.925
'3:08:44.052';-0.195;0.905
'3:08:44.056';-0.19;0.895
'3:08:44.060';-0.26;0.8
'3:08:44.064';-0.4;0.75
'3:08:44.068';-0.355;0.71
'3:08:44.072';-0.305;0.685
'3:08:44.076';-0.375;0.625
'3:08:44.080';-0.46;0.55
'3:08:44.084';-0.46;0.515
'3:08:44.088';-0.395;0.475
'3:08:44.092';-0.455;0.415
'3:08:44.096';-0.555;0.38
'3:08:44.100';-0.55;0.4
'3:08:44.104';-0.48;0.335
'3:08:44.108';-0.49;0.25
'3:08:44.112';-0.55;0.195
'3:08:44.116';-0.605;0.17
'3:08:44.120';-0.51;0.19
'3:08:44.124';-0.48;0.18
'3:08:44.128';-0.61;0.13
'3:08:44.132';-0.62;0.15
'3:08:44.136';-0.52;0.15
'3:08:44.140';-0.495;0.145
'3:08:44.144';-0.575;0.1
'3:08:44.148';-0.575;0.095
'3:08:44.152';-0.51;0.145
'3:08:44.156';-0.48;0.135
'3:08:44.160';-0.53;0.095
'3:08:44.164';-0.58;0.1
'3:08:44.168';-0.475;0.11
'3:08:44.172';-0.445;0.145
'3:08:44.176';-0.525;0.17
'3:08:44.180';-0.585;0.16
'3:08:44.184';-0.525;0.16
'3:08:44.188';-0.45;0.165
'3:08:44.192';-0.52;0.14
'3:08:44.196';-0.58;0.165
'3:08:44.200';-0.525;0.18
'3:08:44.204';-0.465;0.16
'3:08:44.208';-0.515;0.175
'3:08:44.212';-0.62;0.155
'3:08:44.216';-0.535;0.18
'3:08:44.220';-0.47;0.18
'3:08:44.224';-0.505;0.19
'3:08:44.228';-0.605;0.185
'3:08:44.232';-0.56;0.15
'3:08:44.236';-0.505;0.21
'3:08:44.240';-0.52;0.18
'3:08:44.244';-0.605;0.13
'3:08:44.248';-0.575;0.14
'3:08:44.252';-0.48;0.145
'3:08:44.256';-0.48;0.14
'3:08:44.260';-0.605;0.125
'3:08:44.264';-0.605;0.15
'3:08:44.268';-0.505;0.15
'3:08:44.272';-0.515;0.15
'3:08:44.276';-0.595;0.12
'3:08:44.280';-0.585;0.135
'3:08:44.284';-0.485;0.135
'3:08:44.288';-0.45;0.115
'3:08:44.292';-0.575;0.125
'3:08:44.296';-0.62;0.125
'3:08:44.300';-0.51;0.145
'3:08:44.304';-0.48;0.135
'3:08:44.308';-0.59;0.105
'3:08:44.312';-0.605;0.08
'3:08:44.316';-0.525;0.09
'3:08:44.320';-0.505;0.08
'3:08:44.324';-0.585;0.095
'3:08:44.328';-0.65;0.09
'3:08:44.332';-0.575;0.11
'3:08:44.336';-0.495;0.1
'3:08:44.340';-0.555;0.07
'3:08:44.344';-0.575;0.09
'3:08:44.348';-0.55;0.11
'3:08:44.352';-0.465;0.11
'3:08:44.356';-0.53;0.06
'3:08:44.360';-0.59;0.07
'3:08:44.364';-0.525;0.075
'3:08:44.368';-0.4;0.07
'3:08:44.372';-0.4;0.085
'3:08:44.376';-0.465;0.095
'3:08:44.380';-0.37;0.12
'3:08:44.384';-0.28;0.11
'3:08:44.388';-0.305;0.115
'3:08:44.392';-0.375;0.12
'3:08:44.396';-0.32;0.2
'3:08:44.400';-0.175;0.265
'3:08:44.404';-0.21;0.27
'3:08:44.408';-0.335;0.275
'3:08:44.412';-0.35;0.33
'3:08:44.416';-0.31;0.31
'3:08:44.420';-0.365;0.245
'3:08:44.424';-0.49;0.225
'3:08:44.428';-0.475;0.18
'3:08:44.432';-0.415;0.18
'3:08:44.436';-0.43;0.105
'3:08:44.440';-0.525;0.02
'3:08:44.444';-0.56;0
'3:08:44.448';-0.52;-0.005
'3:08:44.452';-0.52;0.01
'3:08:44.456';-0.665;-0.015
'3:08:44.460';-0.7;-0.01
'3:08:44.464';-0.64;0.01
'3:08:44.468';-0.64;0.01
'3:08:44.472';-0.725;0.025
'3:08:44.476';-0.765;0.035
'3:08:44.480';-0.665;0.045
'3:08:44.484';-0.62;0.01
'3:08:44.488';-0.7;0
'3:08:44.492';-0.76;-0.02
'3:08:44.496';-0.66;-0.01
'3:08:44.500';-0.615;0.01
'3:08:44.504';-0.68;0
'3:08:44.508';-0.805;0.01
'3:08:44.512';-0.755;0.005
'3:08:44.516';-0.67;0.02
'3:08:44.520';-0.6;0.035
'3:08:44.524';-0.46;0.075
'3:08:44.528';-0.09;0.215
'3:08:44.532';0.33;0.345
'3:08:44.536';0.67;0.435
'3:08:44.540';0.92;0.525
'3:08:44.544';1.09;0.65
'3:08:44.548';0.92;0.68
'3:08:44.552';0.3;0.41
'3:08:44.556';-0.355;-0.255
'3:08:44.560';-0.765;-0.875
'3:08:44.564';-0.95;-1.35
'3:08:44.568';-1.045;-1.775
'3:08:44.572';-1.09;-2.07
'3:08:44.576';-0.94;-2.235
'3:08:44.580';-0.705;-2.225
'3:08:44.584';-0.625;-2.03
'3:08:44.588';-0.705;-1.57
'3:08:44.592';-0.69;-1.06
'3:08:44.596';-0.59;-0.65
'3:08:44.600';-0.585;-0.32
'3:08:44.604';-0.68;-0.13
'3:08:44.608';-0.68;0
'3:08:44.612';-0.62;0.08
'3:08:44.616';-0.56;0.145
'3:08:44.620';-0.665;0.14
'3:08:44.624';-0.695;0.15
'3:08:44.628';-0.62;0.19
'3:08:44.632';-0.55;0.23
'3:08:44.636';-0.645;0.19
'3:08:44.640';-0.685;0.195
'3:08:44.644';-0.605;0.215
'3:08:44.648';-0.53;0.205
'3:08:44.652';-0.61;0.195
'3:08:44.656';-0.665;0.205
'3:08:44.660';-0.58;0.23
'3:08:44.664';-0.52;0.275
'3:08:44.668';-0.56;0.26
'3:08:44.672';-0.62;0.25
'3:08:44.676';-0.56;0.235
'3:08:44.680';-0.485;0.3
'3:08:44.684';-0.505;0.305
'3:08:44.688';-0.585;0.315
'3:08:44.692';-0.525;0.325
'3:08:44.696';-0.375;0.38
'3:08:44.700';-0.36;0.37
'3:08:44.704';-0.45;0.42
'3:08:44.708';-0.42;0.4
'3:08:44.712';-0.32;0.455
'3:08:44.716';-0.29;0.435
'3:08:44.720';-0.355;0.46
'3:08:44.724';-0.35;0.505
'3:08:44.728';-0.2;0.555
'3:08:44.732';-0.13;0.6
'3:08:44.736';-0.185;0.625
'3:08:44.740';-0.16;0.635
'3:08:44.744';-0.04;0.69
'3:08:44.748';0.02;0.74
'3:08:44.752';-0.04;0.76
'3:08:44.756';-0.04;0.805
'3:08:44.760';0.06;0.8
'3:08:44.764';0.145;0.845
'3:08:44.768';0.1;0.84
'3:08:44.772';0.115;0.89
'3:08:44.776';0.18;0.95
'3:08:44.780';0.2;0.95
'3:08:44.784';0.14;0.955
'3:08:44.788';0.085;1.005
'3:08:44.792';0.155;1.015
'3:08:44.796';0.155;0.98
'3:08:44.800';0.015;0.965
'3:08:44.804';-0.04;0.975
'3:08:44.808';-0.03;1.02
'3:08:44.812';-0.03;0.935
'3:08:44.816';-0.14;0.895
'3:08:44.820';-0.275;0.83
'3:08:44.824';-0.26;0.81
'3:08:44.828';-0.225;0.755
'3:08:44.832';-0.305;0.7
'3:08:44.836';-0.45;0.65
'3:08:44.840';-0.425;0.62
'3:08:44.844';-0.33;0.56
'3:08:44.848';-0.37;0.52
'3:08:44.852';-0.455;0.435
'3:08:44.856';-0.425;0.4
'3:08:44.860';-0.35;0.385
'3:08:44.864';-0.435;0.305
'3:08:44.868';-0.555;0.265
'3:08:44.872';-0.485;0.235
'3:08:44.876';-0.39;0.26
'3:08:44.880';-0.43;0.225
'3:08:44.884';-0.48;0.22
'3:08:44.888';-0.47;0.22
'3:08:44.892';-0.39;0.245
'3:08:44.896';-0.415;0.185
'3:08:44.900';-0.49;0.185
'3:08:44.904';-0.49;0.185
'3:08:44.908';-0.405;0.22
'3:08:44.912';-0.41;0.195
'3:08:44.916';-0.485;0.185
'3:08:44.920';-0.46;0.215
'3:08:44.924';-0.365;0.22
'3:08:44.928';-0.33;0.195
'3:08:44.932';-0.45;0.185
'3:08:44.936';-0.44;0.23
'3:08:44.940';-0.38;0.205
'3:08:44.944';-0.37;0.235
'3:08:44.948';-0.49;0.185
'3:08:44.952';-0.485;0.23
'3:08:44.956';-0.395;0.22
'3:08:44.960';-0.34;0.255
'3:08:44.964';-0.395;0.245
'3:08:44.968';-0.425;0.245
'3:08:44.972';-0.32;0.245
'3:08:44.976';-0.27;0.255
'3:08:44.980';-0.36;0.215
'3:08:44.984';-0.395;0.24
'3:08:44.988';-0.34;0.25
'3:08:44.992';-0.29;0.23
'3:08:44.996';-0.385;0.215
'3:08:45.000';-0.43;0.2
'3:08:45.004';-0.365;0.205
'3:08:45.008';-0.305;0.23
'3:08:45.012';-0.385;0.205
'3:08:45.016';-0.455;0.19
'3:08:45.020';-0.39;0.21
'3:08:45.024';-0.32;0.25
'3:08:45.028';-0.385;0.2
'3:08:45.032';-0.45;0.15
'3:08:45.036';-0.375;0.155
'3:08:45.040';-0.32;0.19
'3:08:45.044';-0.38;0.165
'3:08:45.048';-0.45;0.195
'3:08:45.052';-0.385;0.175
'3:08:45.056';-0.3;0.165
'3:08:45.060';-0.305;0.17
'3:08:45.064';-0.39;0.155
'3:08:45.068';-0.36;0.16
'3:08:45.072';-0.275;0.2
'3:08:45.076';-0.28;0.17
'3:08:45.080';-0.405;0.155
'3:08:45.084';-0.355;0.17
'3:08:45.088';-0.285;0.19
'3:08:45.092';-0.29;0.2
'3:08:45.096';-0.38;0.19
'3:08:45.100';-0.375;0.17
'3:08:45.104';-0.29;0.15
'3:08:45.108';-0.29;0.115
'3:08:45.112';-0.37;0.115
'3:08:45.116';-0.355;0.125
'3:08:45.120';-0.26;0.165
'3:08:45.124';-0.185;0.14
'3:08:45.128';-0.26;0.14
'3:08:45.132';-0.28;0.115
'3:08:45.136';-0.2;0.145
'3:08:45.140';-0.115;0.165
'3:08:45.144';-0.11;0.14
'3:08:45.148';-0.14;0.165
'3:08:45.152';-0.04;0.195
'3:08:45.156';0.015;0.225
'3:08:45.160';-0.01;0.23
'3:08:45.164';-0.03;0.275
'3:08:45.168';0.025;0.35
'3:08:45.172';0.04;0.37
'3:08:45.176';-0.04;0.355
'3:08:45.180';-0.1;0.35
'3:08:45.184';-0.065;0.315
'3:08:45.188';-0.005;0.255
'3:08:45.192';-0.09;0.22
'3:08:45.196';-0.2;0.19
'3:08:45.200';-0.165;0.16
'3:08:45.204';-0.09;0.09
'3:08:45.208';-0.185;0.035
'3:08:45.212';-0.33;0.02
'3:08:45.216';-0.315;0.065
'3:08:45.220';-0.255;0.075
'3:08:45.224';-0.335;0.03
'3:08:45.228';-0.46;0.04
'3:08:45.232';-0.43;0.09
'3:08:45.236';-0.355;0.075
'3:08:45.240';-0.345;0.05
'3:08:45.244';-0.465;0.015
'3:08:45.248';-0.435;0.04
'3:08:45.252';-0.31;0.07
'3:08:45.256';-0.285;0.08
'3:08:45.260';-0.38;0.035
'3:08:45.264';-0.4;0.01
'3:08:45.268';-0.3;0.055
'3:08:45.272';-0.325;0.045
'3:08:45.276';-0.44;0.04
'3:08:45.280';-0.505;0.07
'3:08:45.284';-0.33;0.075
'3:08:45.288';-0.085;0.065
'3:08:45.292';0.095;0.135
'3:08:45.296';0.395;0.305
'3:08:45.300';0.895;0.41
'3:08:45.304';1.305;0.44
'3:08:45.308';1.445;0.52
'3:08:45.312';1.185;0.725
'3:08:45.316';0.705;0.745
'3:08:45.320';0.2;0.28
'3:08:45.324';-0.305;-0.4
'3:08:45.328';-0.665;-0.895
'3:08:45.332';-0.74;-1.255
'3:08:45.336';-0.65;-1.5
'3:08:45.340';-0.63;-1.73
'3:08:45.344';-0.59;-1.915
'3:08:45.348';-0.41;-1.88
'3:08:45.352';-0.27;-1.64
'3:08:45.356';-0.34;-1.21
'3:08:45.360';-0.4;-0.865
'3:08:45.364';-0.35;-0.495
'3:08:45.368';-0.28;-0.21
'3:08:45.372';-0.345;-0.04
'3:08:45.376';-0.45;0.015
'3:08:45.380';-0.385;0.075
'3:08:45.384';-0.27;0.075
'3:08:45.388';-0.3;0.095
'3:08:45.392';-0.4;0.09
'3:08:45.396';-0.38;0.11
'3:08:45.400';-0.28;0.095
'3:08:45.404';-0.3;0.09
'3:08:45.408';-0.39;0.075
'3:08:45.412';-0.345;0.16
'3:08:45.416';-0.28;0.165
'3:08:45.420';-0.275;0.17
'3:08:45.424';-0.34;0.145
'3:08:45.428';-0.3;0.145
'3:08:45.432';-0.21;0.19
'3:08:45.436';-0.245;0.19
'3:08:45.440';-0.345;0.2
'3:08:45.444';-0.27;0.21
'3:08:45.448';-0.175;0.27
'3:08:45.452';-0.185;0.27
'3:08:45.456';-0.245;0.235
'3:08:45.460';-0.26;0.28
'3:08:45.464';-0.145;0.325
'3:08:45.468';-0.085;0.29
'3:08:45.472';-0.175;0.295
'3:08:45.476';-0.16;0.305
'3:08:45.480';-0.05;0.37
'3:08:45.484';0.01;0.37
'3:08:45.488';-0.04;0.43
'3:08:45.492';-0.03;0.415
'3:08:45.496';0.09;0.47
'3:08:45.500';0.145;0.475
'3:08:45.504';0.105;0.5
'3:08:45.508';0.13;0.585
'3:08:45.512';0.21;0.62
'3:08:45.516';0.275;0.61
'3:08:45.520';0.235;0.645
'3:08:45.524';0.23;0.705
'3:08:45.528';0.33;0.74
'3:08:45.532';0.38;0.8
'3:08:45.536';0.32;0.83
'3:08:45.540';0.27;0.82
'3:08:45.544';0.315;0.84
'3:08:45.548';0.365;0.835
'3:08:45.552';0.295;0.835
'3:08:45.556';0.215;0.865
'3:08:45.560';0.235;0.87
'3:08:45.564';0.22;0.825
'3:08:45.568';0.1;0.815
'3:08:45.572';0.01;0.765
'3:08:45.576';0.005;0.7
'3:08:45.580';0.005;0.68
'3:08:45.584';-0.095;0.63
'3:08:45.588';-0.215;0.585
'3:08:45.592';-0.155;0.565
'3:08:45.596';-0.075;0.51
'3:08:45.600';-0.13;0.455
'3:08:45.604';-0.245;0.42
'3:08:45.608';-0.26;0.37
'3:08:45.612';-0.19;0.315
'3:08:45.616';-0.25;0.31
'3:08:45.620';-0.38;0.245
'3:08:45.624';-0.32;0.22
'3:08:45.628';-0.23;0.21
'3:08:45.632';-0.3;0.175
'3:08:45.636';-0.39;0.12
'3:08:45.640';-0.43;0.14
'3:08:45.644';-0.32;0.115
'3:08:45.648';-0.295;0.13
'3:08:45.652';-0.365;0.115
'3:08:45.656';-0.36;0.075
'3:08:45.660';-0.27;0.085
'3:08:45.664';-0.285;0.045
'3:08:45.668';-0.36;0.07
'3:08:45.672';-0.38;0.07
'3:08:45.676';-0.28;0.09
'3:08:45.680';-0.275;0.05
'3:08:45.684';-0.37;0.065
'3:08:45.688';-0.4;0.1
'3:08:45.692';-0.325;0.12
'3:08:45.696';-0.26;0.115
'3:08:45.700';-0.34;0.095
'3:08:45.704';-0.36;0.08
'3:08:45.708';-0.28;0.105
'3:08:45.712';-0.22;0.105
'3:08:45.716';-0.29;0.105
'3:08:45.720';-0.33;0.135
'3:08:45.724';-0.25;0.14
'3:08:45.728';-0.22;0.16
'3:08:45.732';-0.32;0.145
'3:08:45.736';-0.37;0.155
'3:08:45.740';-0.33;0.175
'3:08:45.744';-0.225;0.155
'3:08:45.748';-0.335;0.1
'3:08:45.752';-0.42;0.095
'3:08:45.756';-0.37;0.12
'3:08:45.760';-0.29;0.12
'3:08:45.764';-0.34;0.115
'3:08:45.768';-0.37;0.1
'3:08:45.772';-0.35;0.13
'3:08:45.776';-0.255;0.13
'3:08:45.780';-0.27;0.105
'3:08:45.784';-0.375;0.115
'3:08:45.788';-0.345;0.12
'3:08:45.792';-0.265;0.15
'3:08:45.796';-0.26;0.13
'3:08:45.800';-0.385;0.095
'3:08:45.804';-0.35;0.115
'3:08:45.808';-0.275;0.135
'3:08:45.812';-0.28;0.115
'3:08:45.816';-0.395;0.105
'3:08:45.820';-0.365;0.09
'3:08:45.824';-0.305;0.115
'3:08:45.828';-0.32;0.11
'3:08:45.832';-0.385;0.095
'3:08:45.836';-0.375;0.105
'3:08:45.840';-0.28;0.1
'3:08:45.844';-0.32;0.06
'3:08:45.848';-0.43;0.08
'3:08:45.852';-0.42;0.105
'3:08:45.856';-0.28;0.145
'3:08:45.860';-0.29;0.11
'3:08:45.864';-0.37;0.08
'3:08:45.868';-0.385;0.11
'3:08:45.872';-0.305;0.11
'3:08:45.876';-0.29;0.085
'3:08:45.880';-0.38;0.095
'3:08:45.884';-0.405;0.125
'3:08:45.888';-0.32;0.125
'3:08:45.892';-0.245;0.11
'3:08:45.896';-0.31;0.105
'3:08:45.900';-0.33;0.12
'3:08:45.904';-0.2;0.12
'3:08:45.908';-0.13;0.165
'3:08:45.912';-0.18;0.13
'3:08:45.916';-0.175;0.13
'3:08:45.920';-0.12;0.11
'3:08:45.924';-0.06;0.155
'3:08:45.928';-0.1;0.175
'3:08:45.932';-0.135;0.215
'3:08:45.936';-0.05;0.255
'3:08:45.940';-0.03;0.295
'3:08:45.944';-0.13;0.28
'3:08:45.948';-0.19;0.295
'3:08:45.952';-0.16;0.285
'3:08:45.956';-0.135;0.215
'3:08:45.960';-0.215;0.19
'3:08:45.964';-0.3;0.15
'3:08:45.968';-0.255;0.095
'3:08:45.972';-0.185;0.06
'3:08:45.976';-0.255;0.035
'3:08:45.980';-0.375;0.02
'3:08:45.984';-0.38;0.075
'3:08:45.988';-0.32;0.085
'3:08:45.992';-0.38;0.11
'3:08:45.996';-0.515;0.075
'3:08:46.000';-0.495;0.055
'3:08:46.004';-0.4;0.02
'3:08:46.008';-0.45;-0.005
'3:08:46.012';-0.505;0
'3:08:46.016';-0.485;0.01
'3:08:46.020';-0.385;0.025
'3:08:46.024';-0.41;0.005
'3:08:46.028';-0.51;-0.02
'3:08:46.032';-0.515;-0.025
'3:08:46.036';-0.425;-0.005
'3:08:46.040';-0.42;-0.02
'3:08:46.044';-0.515;-0.02
'3:08:46.048';-0.58;0.025
'3:08:46.052';-0.38;0.02
'3:08:46.056';-0.175;0.02
'3:08:46.060';0.035;0.1
'3:08:46.064';0.385;0.265
'3:08:46.068';0.88;0.43
'3:08:46.072';1.24;0.465
'3:08:46.076';1.31;0.535
'3:08:46.080';1.12;0.695
'3:08:46.084';0.63;0.575
'3:08:46.088';0.07;0.045
'3:08:46.092';-0.47;-0.67
'3:08:46.096';-0.825;-1.11
'3:08:46.100';-0.86;-1.44
'3:08:46.104';-0.725;-1.665
'3:08:46.108';-0.71;-1.855
'3:08:46.112';-0.64;-1.955
'3:08:46.116';-0.46;-1.9
'3:08:46.120';-0.355;-1.625
'3:08:46.124';-0.44;-1.24
'3:08:46.128';-0.48;-0.885
'3:08:46.132';-0.43;-0.5
'3:08:46.136';-0.355;-0.22
'3:08:46.140';-0.39;-0.095
'3:08:46.144';-0.465;0
'3:08:46.148';-0.41;0.095
'3:08:46.152';-0.345;0.09
'3:08:46.156';-0.37;0.085
'3:08:46.160';-0.475;0.11
'3:08:46.164';-0.405;0.145
'3:08:46.168';-0.315;0.15
'3:08:46.172';-0.375;0.16
'3:08:46.176';-0.45;0.13
'3:08:46.180';-0.405;0.135
'3:08:46.184';-0.325;0.19
'3:08:46.188';-0.38;0.16
'3:08:46.192';-0.425;0.18
'3:08:46.196';-0.37;0.22
'3:08:46.200';-0.3;0.245
'3:08:46.204';-0.31;0.2
'3:08:46.208';-0.42;0.225
'3:08:46.212';-0.37;0.21
'3:08:46.216';-0.265;0.235
'3:08:46.220';-0.28;0.235
'3:08:46.224';-0.36;0.24
'3:08:46.228';-0.315;0.26
'3:08:46.232';-0.19;0.29
'3:08:46.236';-0.185;0.315
'3:08:46.240';-0.275;0.31
'3:08:46.244';-0.235;0.375
'3:08:46.248';-0.125;0.42
'3:08:46.252';-0.05;0.405
'3:08:46.256';-0.105;0.41
'3:08:46.260';-0.1;0.455
'3:08:46.264';0.015;0.49
'3:08:46.268';0.055;0.52
'3:08:46.272';0.025;0.55
'3:08:46.276';0.015;0.62
'3:08:46.280';0.13;0.685
'3:08:46.284';0.21;0.695
'3:08:46.288';0.135;0.745
'3:08:46.292';0.145;0.755
'3:08:46.296';0.245;0.8
'3:08:46.300';0.3;0.835
'3:08:46.304';0.23;0.83
'3:08:46.308';0.19;0.865
'3:08:46.312';0.265;0.905
'3:08:46.316';0.29;0.87
'3:08:46.320';0.205;0.865
'3:08:46.324';0.145;0.9
'3:08:46.328';0.155;0.92
'3:08:46.332';0.185;0.89
'3:08:46.336';0.045;0.85
'3:08:46.340';-0.06;0.82
'3:08:46.344';-0.035;0.815
'3:08:46.348';-0.005;0.74
'3:08:46.352';-0.17;0.685
'3:08:46.356';-0.24;0.62
'3:08:46.360';-0.19;0.61
'3:08:46.364';-0.18;0.54
'3:08:46.368';-0.29;0.455
'3:08:46.372';-0.385;0.375
'3:08:46.376';-0.3;0.345
'3:08:46.380';-0.28;0.33
'3:08:46.384';-0.33;0.225
'3:08:46.388';-0.44;0.21
'3:08:46.392';-0.365;0.17
'3:08:46.396';-0.29;0.16
'3:08:46.400';-0.365;0.11
'3:08:46.404';-0.45;0.11
'3:08:46.408';-0.36;0.12
'3:08:46.412';-0.295;0.13
'3:08:46.416';-0.375;0.11
'3:08:46.420';-0.46;0.105
'3:08:46.424';-0.38;0.065
'3:08:46.428';-0.31;0.035
'3:08:46.432';-0.395;-0.02
'3:08:46.436';-0.46;0.035
'3:08:46.440';-0.4;0.015
'3:08:46.444';-0.345;0.045
'3:08:46.448';-0.38;0.03
'3:08:46.452';-0.47;0.03
'3:08:46.456';-0.44;0.035
'3:08:46.460';-0.34;0.045
'3:08:46.464';-0.375;0.035
'3:08:46.468';-0.485;0.03
'3:08:46.472';-0.39;0.05
'3:08:46.476';-0.33;0.05
'3:08:46.480';-0.37;0.03
'3:08:46.484';-0.445;0.045
'3:08:46.488';-0.375;0.075
'3:08:46.492';-0.305;0.085
'3:08:46.496';-0.34;0.09
'3:08:46.500';-0.405;0.07
'3:08:46.504';-0.42;0.105
'3:08:46.508';-0.33;0.1
'3:08:46.512';-0.325;0.075
'3:08:46.516';-0.435;0.035
'3:08:46.520';-0.415;0.06
'3:08:46.524';-0.335;0.065
'3:08:46.528';-0.365;0.045
'3:08:46.532';-0.445;0.075
'3:08:46.536';-0.44;0.085
'3:08:46.540';-0.365;0.095
'3:08:46.544';-0.37;0.07
'3:08:46.548';-0.455;0.06
'3:08:46.552';-0.46;0.01
'3:08:46.556';-0.365;0.02
'3:08:46.560';-0.395;0
'3:08:46.564';-0.445;0.015
'3:08:46.568';-0.465;0.06
'3:08:46.572';-0.37;0.065
'3:08:46.576';-0.365;0.04
'3:08:46.580';-0.45;0.045
'3:08:46.584';-0.47;0.03
'3:08:46.588';-0.375;0.05
'3:08:46.592';-0.345;0.055
'3:08:46.596';-0.425;-0.005
'3:08:46.600';-0.46;0
'3:08:46.604';-0.395;0.04
'3:08:46.608';-0.37;0.065
'3:08:46.612';-0.46;0.06
'3:08:46.616';-0.485;0.05
'3:08:46.620';-0.43;0.055
'3:08:46.624';-0.375;0.05
