'Time';'ECG1';'ECG2'
'[20:02:54.820]';0.22;-0.355
'[20:02:54.824]';0.2;-0.375
'[20:02:54.828]';0.21;-0.355
'[20:02:54.832]';0.22;-0.34
'[20:02:54.836]';0.235;-0.35
'[20:02:54.840]';0.225;-0.345
'[20:02:54.844]';0.225;-0.405
'[20:02:54.848]';0.24;-0.4
'[20:02:54.852]';0.23;-0.385
'[20:02:54.856]';0.195;-0.37
'[20:02:54.860]';0.215;-0.37
'[20:02:54.864]';0.21;-0.36
'[20:02:54.868]';0.21;-0.39
'[20:02:54.872]';0.225;-0.375
'[20:02:54.876]';0.23;-0.37
'[20:02:54.880]';0.205;-0.365
'[20:02:54.884]';0.22;-0.39
'[20:02:54.888]';0.195;-0.4
'[20:02:54.892]';0.225;-0.395
'[20:02:54.896]';0.245;-0.405
'[20:02:54.900]';0.27;-0.39
'[20:02:54.904]';0.26;-0.42
'[20:02:54.908]';0.265;-0.42
'[20:02:54.912]';0.24;-0.44
'[20:02:54.916]';0.26;-0.405
'[20:02:54.920]';0.265;-0.425
'[20:02:54.924]';0.235;-0.405
'[20:02:54.928]';0.245;-0.415
'[20:02:54.932]';0.255;-0.415
'[20:02:54.936]';0.245;-0.42
'[20:02:54.940]';0.23;-0.4
'[20:02:54.944]';0.24;-0.41
'[20:02:54.948]';0.2;-0.43
'[20:02:54.952]';0.215;-0.415
'[20:02:54.956]';0.22;-0.42
'[20:02:54.960]';0.205;-0.425
'[20:02:54.964]';0.235;-0.43
'[20:02:54.968]';0.235;-0.45
'[20:02:54.972]';0.22;-0.44
'[20:02:54.976]';0.24;-0.415
'[20:02:54.980]';0.23;-0.435
'[20:02:54.984]';0.235;-0.39
'[20:02:54.988]';0.225;-0.4
'[20:02:54.992]';0.23;-0.44
'[20:02:54.996]';0.23;-0.43
'[20:02:55.000]';0.215;-0.39
'[20:02:55.004]';0.23;-0.41
'[20:02:55.008]';0.22;-0.44
'[20:02:55.012]';0.215;-0.41
'[20:02:55.016]';0.215;-0.415
'[20:02:55.020]';0.235;-0.42
'[20:02:55.024]';0.235;-0.41
'[20:02:55.028]';0.255;-0.43
'[20:02:55.032]';0.255;-0.42
'[20:02:55.036]';0.23;-0.43
'[20:02:55.040]';0.25;-0.415
'[20:02:55.044]';0.25;-0.41
'[20:02:55.048]';0.215;-0.435
'[20:02:55.052]';0.235;-0.43
'[20:02:55.056]';0.23;-0.405
'[20:02:55.060]';0.225;-0.415
'[20:02:55.064]';0.245;-0.38
'[20:02:55.068]';0.225;-0.405
'[20:02:55.072]';0.235;-0.385
'[20:02:55.076]';0.25;-0.4
'[20:02:55.080]';0.225;-0.385
'[20:02:55.084]';0.255;-0.42
'[20:02:55.088]';0.26;-0.41
'[20:02:55.092]';0.235;-0.425
'[20:02:55.096]';0.245;-0.435
'[20:02:55.100]';0.225;-0.425
'[20:02:55.104]';0.23;-0.395
'[20:02:55.108]';0.21;-0.37
'[20:02:55.112]';0.235;-0.37
'[20:02:55.116]';0.225;-0.34
'[20:02:55.120]';0.255;-0.315
'[20:02:55.124]';0.32;-0.295
'[20:02:55.128]';0.305;-0.35
'[20:02:55.132]';0.27;-0.32
'[20:02:55.136]';0.245;-0.325
'[20:02:55.140]';0.245;-0.32
'[20:02:55.144]';0.235;-0.315
'[20:02:55.148]';0.24;-0.335
'[20:02:55.152]';0.215;-0.335
'[20:02:55.156]';0.27;-0.31
'[20:02:55.160]';0.26;-0.35
'[20:02:55.164]';0.265;-0.365
'[20:02:55.168]';0.235;-0.4
'[20:02:55.172]';0.225;-0.43
'[20:02:55.176]';0.255;-0.445
'[20:02:55.180]';0.245;-0.48
'[20:02:55.184]';0.26;-0.47
'[20:02:55.188]';0.275;-0.465
'[20:02:55.192]';0.255;-0.475
'[20:02:55.196]';0.28;-0.465
'[20:02:55.200]';0.24;-0.475
'[20:02:55.204]';0.19;-0.48
'[20:02:55.208]';0.2;-0.495
'[20:02:55.212]';0.225;-0.465
'[20:02:55.216]';0.225;-0.495
'[20:02:55.220]';0.225;-0.5
'[20:02:55.224]';0.195;-0.485
'[20:02:55.228]';0.255;-0.51
'[20:02:55.232]';0.21;-0.51
'[20:02:55.236]';0.205;-0.515
'[20:02:55.240]';0.225;-0.55
'[20:02:55.244]';0.215;-0.525
'[20:02:55.248]';0.2;-0.255
'[20:02:55.252]';0.18;0.245
'[20:02:55.256]';0.25;0.79
'[20:02:55.260]';0.255;1.2
'[20:02:55.264]';0.19;1.445
'[20:02:55.268]';0.06;1.285
'[20:02:55.272]';-0.11;0.8
'[20:02:55.276]';-0.25;0.185
'[20:02:55.280]';-0.41;-0.475
'[20:02:55.284]';-0.545;-1.01
'[20:02:55.288]';-0.685;-1.29
'[20:02:55.292]';-0.705;-1.31
'[20:02:55.296]';-0.61;-1.21
'[20:02:55.300]';-0.225;-1.005
'[20:02:55.304]';0.23;-0.84
'[20:02:55.308]';0.455;-0.66
'[20:02:55.312]';0.47;-0.52
'[20:02:55.316]';0.385;-0.485
'[20:02:55.320]';0.29;-0.45
'[20:02:55.324]';0.23;-0.435
'[20:02:55.328]';0.24;-0.425
'[20:02:55.332]';0.225;-0.4
'[20:02:55.336]';0.22;-0.395
'[20:02:55.340]';0.275;-0.41
'[20:02:55.344]';0.26;-0.42
'[20:02:55.348]';0.265;-0.39
'[20:02:55.352]';0.275;-0.39
'[20:02:55.356]';0.305;-0.405
'[20:02:55.360]';0.29;-0.41
'[20:02:55.364]';0.26;-0.395
'[20:02:55.368]';0.255;-0.38
'[20:02:55.372]';0.275;-0.385
'[20:02:55.376]';0.29;-0.365
'[20:02:55.380]';0.27;-0.36
'[20:02:55.384]';0.265;-0.345
'[20:02:55.388]';0.28;-0.335
'[20:02:55.392]';0.275;-0.375
'[20:02:55.396]';0.29;-0.36
'[20:02:55.400]';0.295;-0.345
'[20:02:55.404]';0.305;-0.355
'[20:02:55.408]';0.28;-0.37
'[20:02:55.412]';0.295;-0.335
'[20:02:55.416]';0.3;-0.34
'[20:02:55.420]';0.34;-0.365
'[20:02:55.424]';0.32;-0.35
'[20:02:55.428]';0.305;-0.33
'[20:02:55.432]';0.285;-0.33
'[20:02:55.436]';0.3;-0.32
'[20:02:55.440]';0.34;-0.29
'[20:02:55.444]';0.3;-0.31
'[20:02:55.448]';0.315;-0.28
'[20:02:55.452]';0.325;-0.295
'[20:02:55.456]';0.29;-0.315
'[20:02:55.460]';0.285;-0.3
'[20:02:55.464]';0.305;-0.305
'[20:02:55.468]';0.295;-0.325
'[20:02:55.472]';0.35;-0.31
'[20:02:55.476]';0.31;-0.315
'[20:02:55.480]';0.32;-0.32
'[20:02:55.484]';0.335;-0.31
'[20:02:55.488]';0.31;-0.305
'[20:02:55.492]';0.31;-0.32
'[20:02:55.496]';0.32;-0.33
'[20:02:55.500]';0.305;-0.32
'[20:02:55.504]';0.315;-0.33
'[20:02:55.508]';0.29;-0.32
'[20:02:55.512]';0.285;-0.35
'[20:02:55.516]';0.25;-0.345
'[20:02:55.520]';0.28;-0.38
'[20:02:55.524]';0.27;-0.385
'[20:02:55.528]';0.235;-0.415
'[20:02:55.532]';0.255;-0.43
'[20:02:55.536]';0.215;-0.445
'[20:02:55.540]';0.24;-0.44
'[20:02:55.544]';0.21;-0.47
'[20:02:55.548]';0.175;-0.475
'[20:02:55.552]';0.18;-0.48
'[20:02:55.556]';0.155;-0.485
'[20:02:55.560]';0.165;-0.49
'[20:02:55.564]';0.15;-0.485
'[20:02:55.568]';0.145;-0.455
'[20:02:55.572]';0.11;-0.49
'[20:02:55.576]';0.08;-0.435
'[20:02:55.580]';0.075;-0.43
'[20:02:55.584]';0.12;-0.435
'[20:02:55.588]';0.105;-0.43
'[20:02:55.592]';0.095;-0.445
'[20:02:55.596]';0.09;-0.425
'[20:02:55.600]';0.105;-0.415
'[20:02:55.604]';0.12;-0.415
'[20:02:55.608]';0.095;-0.445
'[20:02:55.612]';0.08;-0.42
'[20:02:55.616]';0.095;-0.395
'[20:02:55.620]';0.065;-0.41
'[20:02:55.624]';0.11;-0.42
'[20:02:55.628]';0.135;-0.395
'[20:02:55.632]';0.12;-0.405
'[20:02:55.636]';0.125;-0.425
'[20:02:55.640]';0.11;-0.43
'[20:02:55.644]';0.145;-0.43
'[20:02:55.648]';0.17;-0.42
'[20:02:55.652]';0.18;-0.445
'[20:02:55.656]';0.195;-0.42
'[20:02:55.660]';0.175;-0.445
'[20:02:55.664]';0.19;-0.435
'[20:02:55.668]';0.22;-0.425
'[20:02:55.672]';0.2;-0.41
'[20:02:55.676]';0.175;-0.41
'[20:02:55.680]';0.205;-0.39
'[20:02:55.684]';0.2;-0.405
'[20:02:55.688]';0.205;-0.37
'[20:02:55.692]';0.2;-0.41
'[20:02:55.696]';0.195;-0.385
'[20:02:55.700]';0.205;-0.38
'[20:02:55.704]';0.205;-0.37
'[20:02:55.708]';0.215;-0.375
'[20:02:55.712]';0.195;-0.355
'[20:02:55.716]';0.21;-0.395
'[20:02:55.720]';0.205;-0.405
'[20:02:55.724]';0.21;-0.42
'[20:02:55.728]';0.2;-0.38
'[20:02:55.732]';0.215;-0.385
'[20:02:55.736]';0.195;-0.385
'[20:02:55.740]';0.21;-0.37
'[20:02:55.744]';0.22;-0.38
'[20:02:55.748]';0.22;-0.395
'[20:02:55.752]';0.195;-0.38
'[20:02:55.756]';0.215;-0.38
'[20:02:55.760]';0.215;-0.36
'[20:02:55.764]';0.2;-0.385
'[20:02:55.768]';0.215;-0.385
'[20:02:55.772]';0.225;-0.365
'[20:02:55.776]';0.225;-0.395
'[20:02:55.780]';0.245;-0.41
'[20:02:55.784]';0.27;-0.415
'[20:02:55.788]';0.245;-0.425
'[20:02:55.792]';0.27;-0.435
'[20:02:55.796]';0.28;-0.44
'[20:02:55.800]';0.26;-0.43
'[20:02:55.804]';0.265;-0.44
'[20:02:55.808]';0.26;-0.435
'[20:02:55.812]';0.265;-0.405
'[20:02:55.816]';0.245;-0.415
'[20:02:55.820]';0.23;-0.405
'[20:02:55.824]';0.23;-0.425
'[20:02:55.828]';0.24;-0.425
'[20:02:55.832]';0.255;-0.45
'[20:02:55.836]';0.29;-0.435
'[20:02:55.840]';0.31;-0.43
'[20:02:55.844]';0.3;-0.43
'[20:02:55.848]';0.33;-0.44
'[20:02:55.852]';0.28;-0.44
'[20:02:55.856]';0.27;-0.44
'[20:02:55.860]';0.26;-0.45
'[20:02:55.864]';0.265;-0.435
'[20:02:55.868]';0.265;-0.42
'[20:02:55.872]';0.27;-0.415
'[20:02:55.876]';0.275;-0.41
'[20:02:55.880]';0.275;-0.42
'[20:02:55.884]';0.285;-0.425
'[20:02:55.888]';0.28;-0.43
'[20:02:55.892]';0.27;-0.405
'[20:02:55.896]';0.305;-0.43
'[20:02:55.900]';0.3;-0.445
'[20:02:55.904]';0.29;-0.405
'[20:02:55.908]';0.29;-0.43
'[20:02:55.912]';0.285;-0.43
'[20:02:55.916]';0.285;-0.46
'[20:02:55.920]';0.32;-0.465
'[20:02:55.924]';0.31;-0.46
'[20:02:55.928]';0.325;-0.42
'[20:02:55.932]';0.315;-0.44
'[20:02:55.936]';0.3;-0.43
'[20:02:55.940]';0.3;-0.425
'[20:02:55.944]';0.295;-0.42
'[20:02:55.948]';0.315;-0.45
'[20:02:55.952]';0.295;-0.445
'[20:02:55.956]';0.29;-0.425
'[20:02:55.960]';0.29;-0.445
'[20:02:55.964]';0.31;-0.47
'[20:02:55.968]';0.29;-0.475
'[20:02:55.972]';0.315;-0.47
'[20:02:55.976]';0.275;-0.465
'[20:02:55.980]';0.29;-0.47
'[20:02:55.984]';0.305;-0.445
'[20:02:55.988]';0.28;-0.43
'[20:02:55.992]';0.27;-0.405
'[20:02:55.996]';0.31;-0.44
'[20:02:56.000]';0.295;-0.42
'[20:02:56.004]';0.295;-0.4
'[20:02:56.008]';0.305;-0.42
'[20:02:56.012]';0.31;-0.435
'[20:02:56.016]';0.31;-0.43
'[20:02:56.020]';0.315;-0.425
'[20:02:56.024]';0.29;-0.425
'[20:02:56.028]';0.32;-0.425
'[20:02:56.032]';0.26;-0.45
'[20:02:56.036]';0.315;-0.435
'[20:02:56.040]';0.315;-0.4
'[20:02:56.044]';0.31;-0.405
'[20:02:56.048]';0.28;-0.415
'[20:02:56.052]';0.29;-0.385
'[20:02:56.056]';0.3;-0.34
'[20:02:56.060]';0.315;-0.325
'[20:02:56.064]';0.38;-0.32
'[20:02:56.068]';0.35;-0.3
'[20:02:56.072]';0.33;-0.305
'[20:02:56.076]';0.325;-0.325
'[20:02:56.080]';0.315;-0.355
'[20:02:56.084]';0.29;-0.315
'[20:02:56.088]';0.33;-0.315
'[20:02:56.092]';0.33;-0.315
'[20:02:56.096]';0.355;-0.355
'[20:02:56.100]';0.315;-0.365
'[20:02:56.104]';0.315;-0.405
'[20:02:56.108]';0.32;-0.465
'[20:02:56.112]';0.325;-0.47
'[20:02:56.116]';0.29;-0.47
'[20:02:56.120]';0.31;-0.505
'[20:02:56.124]';0.335;-0.495
'[20:02:56.128]';0.295;-0.485
'[20:02:56.132]';0.32;-0.49
'[20:02:56.136]';0.34;-0.465
'[20:02:56.140]';0.325;-0.46
'[20:02:56.144]';0.31;-0.485
'[20:02:56.148]';0.295;-0.49
'[20:02:56.152]';0.29;-0.48
'[20:02:56.156]';0.315;-0.51
'[20:02:56.160]';0.34;-0.475
'[20:02:56.164]';0.29;-0.505
'[20:02:56.168]';0.275;-0.505
'[20:02:56.172]';0.31;-0.505
'[20:02:56.176]';0.285;-0.535
'[20:02:56.180]';0.26;-0.565
'[20:02:56.184]';0.275;-0.455
'[20:02:56.188]';0.29;-0.105
'[20:02:56.192]';0.325;0.4
'[20:02:56.196]';0.345;0.915
'[20:02:56.200]';0.325;1.3
'[20:02:56.204]';0.25;1.38
'[20:02:56.208]';0.08;1.115
'[20:02:56.212]';-0.065;0.57
'[20:02:56.216]';-0.24;-0.05
'[20:02:56.220]';-0.38;-0.655
'[20:02:56.224]';-0.535;-1.115
'[20:02:56.228]';-0.6;-1.315
'[20:02:56.232]';-0.605;-1.29
'[20:02:56.236]';-0.415;-1.145
'[20:02:56.240]';0;-0.95
'[20:02:56.244]';0.42;-0.77
'[20:02:56.248]';0.6;-0.6
'[20:02:56.252]';0.565;-0.52
'[20:02:56.256]';0.49;-0.49
'[20:02:56.260]';0.395;-0.45
'[20:02:56.264]';0.32;-0.43
'[20:02:56.268]';0.32;-0.42
'[20:02:56.272]';0.295;-0.405
'[20:02:56.276]';0.33;-0.39
'[20:02:56.280]';0.365;-0.42
'[20:02:56.284]';0.34;-0.37
'[20:02:56.288]';0.35;-0.405
'[20:02:56.292]';0.38;-0.41
'[20:02:56.296]';0.37;-0.41
'[20:02:56.300]';0.36;-0.4
'[20:02:56.304]';0.345;-0.36
'[20:02:56.308]';0.37;-0.385
'[20:02:56.312]';0.35;-0.385
'[20:02:56.316]';0.37;-0.355
'[20:02:56.320]';0.365;-0.37
'[20:02:56.324]';0.35;-0.37
'[20:02:56.328]';0.33;-0.37
'[20:02:56.332]';0.37;-0.36
'[20:02:56.336]';0.365;-0.34
'[20:02:56.340]';0.395;-0.36
'[20:02:56.344]';0.375;-0.35
'[20:02:56.348]';0.395;-0.375
'[20:02:56.352]';0.415;-0.36
'[20:02:56.356]';0.405;-0.36
'[20:02:56.360]';0.41;-0.365
'[20:02:56.364]';0.37;-0.36
'[20:02:56.368]';0.395;-0.33
'[20:02:56.372]';0.42;-0.33
'[20:02:56.376]';0.425;-0.32
'[20:02:56.380]';0.405;-0.31
'[20:02:56.384]';0.42;-0.325
'[20:02:56.388]';0.395;-0.335
'[20:02:56.392]';0.4;-0.32
'[20:02:56.396]';0.405;-0.31
'[20:02:56.400]';0.4;-0.325
'[20:02:56.404]';0.41;-0.325
'[20:02:56.408]';0.375;-0.35
'[20:02:56.412]';0.375;-0.34
'[20:02:56.416]';0.4;-0.305
'[20:02:56.420]';0.415;-0.32
'[20:02:56.424]';0.405;-0.305
'[20:02:56.428]';0.37;-0.32
'[20:02:56.432]';0.395;-0.325
'[20:02:56.436]';0.41;-0.315
'[20:02:56.440]';0.385;-0.305
'[20:02:56.444]';0.34;-0.325
'[20:02:56.448]';0.35;-0.33
'[20:02:56.452]';0.35;-0.345
'[20:02:56.456]';0.375;-0.365
'[20:02:56.460]';0.33;-0.375
'[20:02:56.464]';0.315;-0.385
'[20:02:56.468]';0.31;-0.42
'[20:02:56.472]';0.3;-0.445
'[20:02:56.476]';0.295;-0.435
'[20:02:56.480]';0.26;-0.45
'[20:02:56.484]';0.275;-0.47
'[20:02:56.488]';0.255;-0.445
'[20:02:56.492]';0.26;-0.465
'[20:02:56.496]';0.23;-0.46
'[20:02:56.500]';0.2;-0.48
'[20:02:56.504]';0.18;-0.48
'[20:02:56.508]';0.2;-0.465
'[20:02:56.512]';0.155;-0.44
'[20:02:56.516]';0.19;-0.45
'[20:02:56.520]';0.155;-0.445
'[20:02:56.524]';0.14;-0.445
'[20:02:56.528]';0.12;-0.435
'[20:02:56.532]';0.14;-0.46
'[20:02:56.536]';0.105;-0.405
'[20:02:56.540]';0.095;-0.455
'[20:02:56.544]';0.105;-0.455
'[20:02:56.548]';0.105;-0.43
'[20:02:56.552]';0.105;-0.42
'[20:02:56.556]';0.1;-0.42
'[20:02:56.560]';0.115;-0.415
'[20:02:56.564]';0.13;-0.42
'[20:02:56.568]';0.145;-0.42
'[20:02:56.572]';0.155;-0.43
'[20:02:56.576]';0.175;-0.435
'[20:02:56.580]';0.175;-0.425
'[20:02:56.584]';0.19;-0.43
'[20:02:56.588]';0.25;-0.465
'[20:02:56.592]';0.23;-0.445
'[20:02:56.596]';0.255;-0.46
'[20:02:56.600]';0.275;-0.48
'[20:02:56.604]';0.295;-0.46
'[20:02:56.608]';0.26;-0.44
'[20:02:56.612]';0.32;-0.45
'[20:02:56.616]';0.3;-0.48
'[20:02:56.620]';0.3;-0.44
'[20:02:56.624]';0.295;-0.445
'[20:02:56.628]';0.26;-0.425
'[20:02:56.632]';0.285;-0.47
'[20:02:56.636]';0.28;-0.45
'[20:02:56.640]';0.295;-0.43
'[20:02:56.644]';0.34;-0.42
'[20:02:56.648]';0.35;-0.44
'[20:02:56.652]';0.33;-0.43
'[20:02:56.656]';0.35;-0.45
'[20:02:56.660]';0.34;-0.45
'[20:02:56.664]';0.315;-0.5
'[20:02:56.668]';0.325;-0.5
'[20:02:56.672]';0.29;-0.475
'[20:02:56.676]';0.29;-0.465
'[20:02:56.680]';0.32;-0.465
'[20:02:56.684]';0.335;-0.44
'[20:02:56.688]';0.28;-0.465
'[20:02:56.692]';0.29;-0.445
'[20:02:56.696]';0.29;-0.45
'[20:02:56.700]';0.305;-0.43
'[20:02:56.704]';0.28;-0.44
'[20:02:56.708]';0.265;-0.455
'[20:02:56.712]';0.295;-0.43
'[20:02:56.716]';0.305;-0.46
'[20:02:56.720]';0.32;-0.45
'[20:02:56.724]';0.325;-0.485
'[20:02:56.728]';0.315;-0.495
'[20:02:56.732]';0.3;-0.505
'[20:02:56.736]';0.325;-0.505
'[20:02:56.740]';0.315;-0.505
'[20:02:56.744]';0.31;-0.52
'[20:02:56.748]';0.3;-0.53
'[20:02:56.752]';0.33;-0.48
'[20:02:56.756]';0.34;-0.46
'[20:02:56.760]';0.305;-0.465
'[20:02:56.764]';0.31;-0.47
'[20:02:56.768]';0.315;-0.465
'[20:02:56.772]';0.295;-0.465
'[20:02:56.776]';0.31;-0.47
'[20:02:56.780]';0.285;-0.455
'[20:02:56.784]';0.31;-0.485
'[20:02:56.788]';0.315;-0.5
'[20:02:56.792]';0.335;-0.485
'[20:02:56.796]';0.355;-0.5
'[20:02:56.800]';0.34;-0.48
'[20:02:56.804]';0.36;-0.49
'[20:02:56.808]';0.335;-0.465
'[20:02:56.812]';0.345;-0.475
'[20:02:56.816]';0.31;-0.465
'[20:02:56.820]';0.33;-0.455
'[20:02:56.824]';0.335;-0.475
'[20:02:56.828]';0.365;-0.48
'[20:02:56.832]';0.34;-0.46
'[20:02:56.836]';0.34;-0.455
'[20:02:56.840]';0.34;-0.43
'[20:02:56.844]';0.335;-0.475
'[20:02:56.848]';0.345;-0.46
'[20:02:56.852]';0.35;-0.45
'[20:02:56.856]';0.37;-0.46
'[20:02:56.860]';0.365;-0.455
'[20:02:56.864]';0.36;-0.475
'[20:02:56.868]';0.355;-0.455
'[20:02:56.872]';0.33;-0.46
'[20:02:56.876]';0.35;-0.44
'[20:02:56.880]';0.36;-0.465
'[20:02:56.884]';0.355;-0.46
'[20:02:56.888]';0.315;-0.44
'[20:02:56.892]';0.35;-0.45
'[20:02:56.896]';0.35;-0.455
'[20:02:56.900]';0.34;-0.445
'[20:02:56.904]';0.335;-0.455
'[20:02:56.908]';0.345;-0.445
'[20:02:56.912]';0.35;-0.475
'[20:02:56.916]';0.375;-0.485
'[20:02:56.920]';0.345;-0.49
'[20:02:56.924]';0.335;-0.475
'[20:02:56.928]';0.325;-0.515
'[20:02:56.932]';0.33;-0.49
'[20:02:56.936]';0.345;-0.49
'[20:02:56.940]';0.315;-0.475
'[20:02:56.944]';0.345;-0.475
'[20:02:56.948]';0.36;-0.48
'[20:02:56.952]';0.37;-0.465
'[20:02:56.956]';0.345;-0.44
'[20:02:56.960]';0.325;-0.475
'[20:02:56.964]';0.34;-0.45
'[20:02:56.968]';0.3;-0.48
'[20:02:56.972]';0.315;-0.47
'[20:02:56.976]';0.32;-0.475
'[20:02:56.980]';0.305;-0.465
'[20:02:56.984]';0.29;-0.415
'[20:02:56.988]';0.34;-0.4
'[20:02:56.992]';0.375;-0.385
'[20:02:56.996]';0.39;-0.385
'[20:02:57.000]';0.375;-0.38
'[20:02:57.004]';0.35;-0.39
'[20:02:57.008]';0.375;-0.365
'[20:02:57.012]';0.375;-0.36
'[20:02:57.016]';0.345;-0.345
'[20:02:57.020]';0.365;-0.335
'[20:02:57.024]';0.345;-0.32
'[20:02:57.028]';0.37;-0.37
'[20:02:57.032]';0.355;-0.395
'[20:02:57.036]';0.34;-0.45
'[20:02:57.040]';0.315;-0.48
'[20:02:57.044]';0.325;-0.5
'[20:02:57.048]';0.35;-0.51
'[20:02:57.052]';0.335;-0.525
'[20:02:57.056]';0.375;-0.51
'[20:02:57.060]';0.375;-0.525
'[20:02:57.064]';0.34;-0.515
'[20:02:57.068]';0.35;-0.515
'[20:02:57.072]';0.35;-0.52
'[20:02:57.076]';0.35;-0.52
'[20:02:57.080]';0.325;-0.51
'[20:02:57.084]';0.32;-0.525
'[20:02:57.088]';0.27;-0.5
'[20:02:57.092]';0.285;-0.505
'[20:02:57.096]';0.28;-0.49
'[20:02:57.100]';0.31;-0.515
'[20:02:57.104]';0.315;-0.51
'[20:02:57.108]';0.31;-0.565
'[20:02:57.112]';0.31;-0.61
'[20:02:57.116]';0.295;-0.57
'[20:02:57.120]';0.28;-0.26
'[20:02:57.124]';0.28;0.17
'[20:02:57.128]';0.29;0.69
'[20:02:57.132]';0.28;1.15
'[20:02:57.136]';0.205;1.38
'[20:02:57.140]';0.11;1.21
'[20:02:57.144]';-0.05;0.73
'[20:02:57.148]';-0.22;0.13
'[20:02:57.152]';-0.39;-0.415
'[20:02:57.156]';-0.515;-0.915
'[20:02:57.160]';-0.615;-1.25
'[20:02:57.164]';-0.59;-1.34
'[20:02:57.168]';-0.455;-1.28
'[20:02:57.172]';-0.09;-1.125
'[20:02:57.176]';0.42;-0.955
'[20:02:57.180]';0.655;-0.765
'[20:02:57.184]';0.645;-0.615
'[20:02:57.188]';0.575;-0.53
'[20:02:57.192]';0.455;-0.495
'[20:02:57.196]';0.355;-0.455
'[20:02:57.200]';0.29;-0.435
'[20:02:57.204]';0.285;-0.415
'[20:02:57.208]';0.305;-0.42
'[20:02:57.212]';0.33;-0.4
'[20:02:57.216]';0.305;-0.375
'[20:02:57.220]';0.345;-0.395
'[20:02:57.224]';0.385;-0.405
'[20:02:57.228]';0.34;-0.415
'[20:02:57.232]';0.38;-0.415
'[20:02:57.236]';0.37;-0.41
'[20:02:57.240]';0.365;-0.405
'[20:02:57.244]';0.34;-0.41
'[20:02:57.248]';0.325;-0.41
'[20:02:57.252]';0.355;-0.38
'[20:02:57.256]';0.355;-0.395
'[20:02:57.260]';0.36;-0.39
'[20:02:57.264]';0.38;-0.38
'[20:02:57.268]';0.355;-0.36
'[20:02:57.272]';0.35;-0.365
'[20:02:57.276]';0.355;-0.355
'[20:02:57.280]';0.315;-0.39
'[20:02:57.284]';0.315;-0.39
'[20:02:57.288]';0.35;-0.395
'[20:02:57.292]';0.365;-0.36
'[20:02:57.296]';0.375;-0.37
'[20:02:57.300]';0.365;-0.355
'[20:02:57.304]';0.36;-0.355
'[20:02:57.308]';0.33;-0.34
'[20:02:57.312]';0.375;-0.345
'[20:02:57.316]';0.35;-0.355
'[20:02:57.320]';0.365;-0.33
'[20:02:57.324]';0.35;-0.33
'[20:02:57.328]';0.34;-0.33
'[20:02:57.332]';0.35;-0.32
'[20:02:57.336]';0.35;-0.36
'[20:02:57.340]';0.35;-0.335
'[20:02:57.344]';0.365;-0.315
'[20:02:57.348]';0.345;-0.33
'[20:02:57.352]';0.355;-0.355
'[20:02:57.356]';0.385;-0.345
'[20:02:57.360]';0.365;-0.36
'[20:02:57.364]';0.355;-0.38
'[20:02:57.368]';0.32;-0.36
'[20:02:57.372]';0.315;-0.38
'[20:02:57.376]';0.3;-0.385
'[20:02:57.380]';0.295;-0.365
'[20:02:57.384]';0.315;-0.36
'[20:02:57.388]';0.31;-0.355
'[20:02:57.392]';0.28;-0.365
'[20:02:57.396]';0.29;-0.395
'[20:02:57.400]';0.265;-0.4
'[20:02:57.404]';0.235;-0.42
'[20:02:57.408]';0.25;-0.445
'[20:02:57.412]';0.245;-0.43
'[20:02:57.416]';0.23;-0.48
'[20:02:57.420]';0.215;-0.5
'[20:02:57.424]';0.215;-0.49
'[20:02:57.428]';0.195;-0.53
'[20:02:57.432]';0.19;-0.535
'[20:02:57.436]';0.17;-0.485
'[20:02:57.440]';0.14;-0.505
'[20:02:57.444]';0.15;-0.5
'[20:02:57.448]';0.135;-0.47
'[20:02:57.452]';0.14;-0.475
'[20:02:57.456]';0.1;-0.46
'[20:02:57.460]';0.13;-0.46
'[20:02:57.464]';0.085;-0.435
'[20:02:57.468]';0.105;-0.42
'[20:02:57.472]';0.095;-0.44
'[20:02:57.476]';0.095;-0.44
'[20:02:57.480]';0.055;-0.435
'[20:02:57.484]';0.09;-0.445
'[20:02:57.488]';0.09;-0.425
'[20:02:57.492]';0.105;-0.45
'[20:02:57.496]';0.09;-0.455
'[20:02:57.500]';0.12;-0.46
'[20:02:57.504]';0.11;-0.455
'[20:02:57.508]';0.13;-0.44
'[20:02:57.512]';0.14;-0.425
'[20:02:57.516]';0.145;-0.415
'[20:02:57.520]';0.185;-0.43
'[20:02:57.524]';0.18;-0.435
'[20:02:57.528]';0.205;-0.47
'[20:02:57.532]';0.21;-0.465
'[20:02:57.536]';0.23;-0.43
'[20:02:57.540]';0.245;-0.46
'[20:02:57.544]';0.235;-0.465
'[20:02:57.548]';0.23;-0.46
'[20:02:57.552]';0.235;-0.48
'[20:02:57.556]';0.26;-0.475
'[20:02:57.560]';0.26;-0.445
'[20:02:57.564]';0.255;-0.47
'[20:02:57.568]';0.235;-0.47
'[20:02:57.572]';0.235;-0.445
'[20:02:57.576]';0.25;-0.41
'[20:02:57.580]';0.24;-0.415
'[20:02:57.584]';0.25;-0.44
'[20:02:57.588]';0.245;-0.43
'[20:02:57.592]';0.22;-0.44
'[20:02:57.596]';0.215;-0.43
'[20:02:57.600]';0.27;-0.465
'[20:02:57.604]';0.25;-0.47
'[20:02:57.608]';0.28;-0.49
'[20:02:57.612]';0.255;-0.48
